UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),COM_REV (Thousand $),COM_SALES (MwH),IND_REV (Thousand $),IND_SALES (MwH),OTH_REV (Thousand $),OTH_SALES (MwH),TOT_REV (Thousand $),TOT_SALES (MwH)
6422,Florence City of,AL,1996,6,3041,50412,1963,31871,565,10473,57,550,5626,93306
6422,Florence City of,AL,1996,7,3615,60349,2094,35391,586,11034,58,557,6353,107331
6422,Florence City of,AL,1996,8,3595,59988,2152,35901,601,11637,57,520,6405,108046
6422,Florence City of,AL,1996,9,3333,55429,2063,34149,569,10679,57,528,6022,100785
6422,Florence City of,AL,1996,10,2157,34798,1761,28514,598,11030,57,529,4573,74871
6422,Florence City of,AL,1996,11,2305,37469,1627,25425,518,9144,56,510,4506,72548
6422,Florence City of,AL,1996,12,2966,48959,1787,28686,535,9556,56,492,5344,87693
6452,Florida Power & Light Co,FL,1996,1,290186,3665415,160528,2377257,16759,322314,6075,71916,473548,6436902
6452,Florida Power & Light Co,FL,1996,2,243713,3081804,154895,2254938,15885,299393,7190,94041,421683,5730176
6452,Florida Power & Light Co,FL,1996,3,232537,2902590,155291,2260280,16823,320731,5887,66182,410538,5549783
6452,Florida Power & Light Co,FL,1996,4,215747,2727920,156587,2284920,16206,302926,8040,110111,396580,5425877
6452,Florida Power & Light Co,FL,1996,5,237400,2999105,169239,2517270,17092,320761,7010,90799,430741,5927935
6452,Florida Power & Light Co,FL,1996,6,287676,3632915,182129,2757254,17223,329631,6189,72752,493217,6792552
6452,Florida Power & Light Co,FL,1996,7,323295,4017444,190228,2834274,15224,277058,5755,63611,534502,7192387
6452,Florida Power & Light Co,FL,1996,8,354554,4396652,196465,2961970,18049,342128,8001,107488,577069,7808238
6452,Florida Power & Light Co,FL,1996,9,337615,4189031,195351,2925291,17603,329135,7175,90511,557744,7533968
6452,Florida Power & Light Co,FL,1996,10,313473,3810146,195690,2849483,16985,310647,7652,99823,533800,7070099
6452,Florida Power & Light Co,FL,1996,11,256222,3090486,182721,2643369,17635,314173,7046,84450,463624,6132478
6452,Florida Power & Light Co,FL,1996,12,231386,2788020,177163,2544824,17709,323039,6451,76942,432709,5732825
6455,Florida Power Corp,FL,1996,1,118822,1431693,37295,610439,15258,319114,8442,150141,179817,2511387
6455,Florida Power Corp,FL,1996,2,109677,1307365,40102,661745,15858,334088,9362,166686,174999,2469884
6455,Florida Power Corp,FL,1996,3,99966,1180411,37729,616715,16659,347661,9201,164003,163555,2308790
6455,Florida Power Corp,FL,1996,4,89181,1047283,39438,655624,16386,349343,9438,170257,154443,2222507
6455,Florida Power Corp,FL,1996,5,88337,1040873,41635,696298,17427,368380,10094,182338,157493,2287889
6455,Florida Power Corp,FL,1996,6,119660,1452937,50633,863366,18088,382109,11220,205570,199601,2903982
6455,Florida Power Corp,FL,1996,7,120885,1455528,50284,825363,17985,355078,10884,190212,200038,2826181
6455,Florida Power Corp,FL,1996,8,139031,1688122,53905,887587,18227,361779,11569,205306,222732,3142794
6455,Florida Power Corp,FL,1996,9,127613,1538545,51158,844210,18752,377666,11889,207283,209412,2967704
6455,Florida Power Corp,FL,1996,10,104481,1236438,46854,759400,17302,341405,12131,211943,180768,2549186
6455,Florida Power Corp,FL,1996,11,90938,1053716,46829,755534,19125,377617,11361,196216,168253,2383083
6455,Florida Power Corp,FL,1996,12,90517,1048461,41385,671736,15701,309452,10326,181759,157929,2211408
6604,Fort Collins Lgt & Pwr Utility,CO,1996,1,1802,31920,1580,28741,948,24805,8,179,4338,85645
6604,Fort Collins Lgt & Pwr Utility,CO,1996,2,1857,33393,1643,30004,1017,26581,8,179,4525,90157
6604,Fort Collins Lgt & Pwr Utility,CO,1996,3,1642,28596,1556,28658,1004,25760,8,179,4210,83193
6604,Fort Collins Lgt & Pwr Utility,CO,1996,4,1549,26547,1580,28288,1011,25785,8,179,4148,80799
6604,Fort Collins Lgt & Pwr Utility,CO,1996,5,1418,23208,1616,29176,1068,26835,8,179,4110,79398
6604,Fort Collins Lgt & Pwr Utility,CO,1996,6,1342,21352,1688,30507,1068,26761,8,179,4106,78799
6604,Fort Collins Lgt & Pwr Utility,CO,1996,7,1391,21982,1767,32231,1096,28296,8,190,4262,82699
6604,Fort Collins Lgt & Pwr Utility,CO,1996,8,1481,23947,1851,34427,1158,30483,8,185,4498,89042
6604,Fort Collins Lgt & Pwr Utility,CO,1996,9,1436,23016,1844,34287,1175,29981,8,185,4463,87469
6604,Fort Collins Lgt & Pwr Utility,CO,1996,10,1343,21200,1653,29870,1127,28286,8,185,4131,79541
6604,Fort Collins Lgt & Pwr Utility,CO,1996,11,1546,25723,1644,30303,1071,26666,8,185,4269,82877
6604,Fort Collins Lgt & Pwr Utility,CO,1996,12,1783,30864,1676,30742,1069,27656,8,185,4536,89447
6641,4-County Electric Power Assn,MS,1996,1,3029,46338,985,13444,490,11387,11,180,4515,71349
6641,4-County Electric Power Assn,MS,1996,2,3310,51156,1011,13639,522,11660,10,140,4853,76595
6641,4-County Electric Power Assn,MS,1996,3,2601,38973,932,12418,484,12793,9,136,4026,64320
6641,4-County Electric Power Assn,MS,1996,4,2375,35088,887,11597,543,13159,9,123,3814,59967
6641,4-County Electric Power Assn,MS,1996,5,2292,33385,1004,13291,567,13761,9,124,3872,60561
6641,4-County Electric Power Assn,MS,1996,6,2574,38692,881,13164,545,12966,9,119,4009,64941
6641,4-County Electric Power Assn,MS,1996,7,3019,46326,1015,14392,549,13190,9,112,4592,74020
6641,4-County Electric Power Assn,MS,1996,8,3275,50697,1121,15584,547,13352,9,119,4952,79752
6641,4-County Electric Power Assn,MS,1996,9,2863,43611,1118,15642,516,12482,11,151,4508,71886
6641,4-County Electric Power Assn,MS,1996,10,2193,32154,934,12605,531,13313,11,151,3669,58223
6641,4-County Electric Power Assn,MS,1996,11,2057,29783,862,11545,547,13305,11,153,3477,54786
6641,4-County Electric Power Assn,MS,1996,12,2360,34974,840,11174,520,12372,11,152,3731,58672
6779,Fremont City of,NE,1996,1,420,9537,179,3513,537,13525,25,671,1161,27246
6779,Fremont City of,NE,1996,2,485,11603,202,4152,568,14938,23,622,1278,31315
6779,Fremont City of,NE,1996,3,429,9881,188,3819,617,16792,21,548,1255,31040
6779,Fremont City of,NE,1996,4,402,8983,183,3688,559,14524,18,474,1162,27669
6779,Fremont City of,NE,1996,5,284,5588,129,2381,493,11704,18,492,924,20165
6779,Fremont City of,NE,1996,6,397,7723,164,2884,627,14752,27,668,1215,26027
6779,Fremont City of,NE,1996,7,526,10929,188,3330,691,16777,29,717,1434,31753
6779,Fremont City of,NE,1996,8,602,12841,211,3821,716,17260,50,1455,1579,35377
6779,Fremont City of,NE,1996,9,500,10220,174,3021,659,15435,23,594,1356,29270
6779,Fremont City of,NE,1996,10,424,9398,168,3195,631,16009,21,602,1244,29204
6779,Fremont City of,NE,1996,11,339,6965,156,2945,619,15678,23,621,1137,26209
6779,Fremont City of,NE,1996,12,402,8907,176,3437,627,15994,25,705,1230,29043
7140,Georgia Power Co,GA,1996,1,106508,1624031,116619,1682921,81431,1970411,3776,44497,308334,5321860
7140,Georgia Power Co,GA,1996,2,95338,1374851,116928,1604809,86749,2015956,3717,42371,302732,5037987
7140,Georgia Power Co,GA,1996,3,94670,1290332,122480,1610814,95824,2156702,3735,41546,316709,5099394
7140,Georgia Power Co,GA,1996,4,77130,1083153,108552,1498416,87933,2057038,3781,43606,277396,4682213
7140,Georgia Power Co,GA,1996,5,112960,1435679,130627,1781579,101800,2317837,3726,40911,349113,5576006
7140,Georgia Power Co,GA,1996,6,157013,1813480,136817,1907683,107875,2300136,4029,44068,405734,6065367
7140,Georgia Power Co,GA,1996,7,187487,2111910,143176,2071602,106587,2281302,4248,48811,441498,6513625
7140,Georgia Power Co,GA,1996,8,167774,1926054,142318,2059480,105584,2441113,4259,49106,419935,6475753
7140,Georgia Power Co,GA,1996,9,115888,1453349,127289,1812673,97484,2274704,4047,45137,344708,5585863
7140,Georgia Power Co,GA,1996,10,81096,1123950,119611,1626728,88139,2288861,3949,46209,292795,5085748
7140,Georgia Power Co,GA,1996,11,80258,1159643,110014,1524944,81968,2123270,3856,44129,276096,4851986
7140,Georgia Power Co,GA,1996,12,94866,1430019,112549,1641426,76911,1964500,3935,45665,288261,5081610
7174,Gibson County Elec Member Corp,TN,1996,1,2928,48869,771,11666,343,6890,21,348,4063,67773
7174,Gibson County Elec Member Corp,TN,1996,2,2690,49470,829,12996,369,7614,18,283,3906,70363
7174,Gibson County Elec Member Corp,TN,1996,3,2262,36604,723,10653,335,6563,18,278,3338,54098
7174,Gibson County Elec Member Corp,TN,1996,4,2032,32370,717,10870,371,7680,18,274,3138,51194
7174,Gibson County Elec Member Corp,TN,1996,5,1742,27014,755,11486,454,8857,17,248,2968,47605
7174,Gibson County Elec Member Corp,TN,1996,6,2126,34049,834,12839,495,10300,17,248,3472,57436
7174,Gibson County Elec Member Corp,TN,1996,7,2654,43774,916,14382,484,10170,18,266,4072,68592
7174,Gibson County Elec Member Corp,TN,1996,8,2638,43461,946,15100,523,11351,17,252,4124,70164
7174,Gibson County Elec Member Corp,TN,1996,9,2398,39040,912,14176,486,9907,19,298,3815,63421
7174,Gibson County Elec Member Corp,TN,1996,10,1667,25605,1034,16254,561,11037,20,314,3282,53210
7174,Gibson County Elec Member Corp,TN,1996,11,1859,29157,925,13526,568,11645,20,315,3372,54643
7222,City of Gillette,WY,1996,1,482,7126,518,8379,0,0,0,0,1000,15505
7222,City of Gillette,WY,1996,2,624,9679,563,10099,0,0,0,0,1187,19778
7222,City of Gillette,WY,1996,3,465,6945,476,8337,0,0,0,0,941,15282
7222,City of Gillette,WY,1996,4,441,6396,450,8016,0,0,0,0,891,14412
7222,City of Gillette,WY,1996,5,447,6440,472,9048,0,0,0,0,919,15488
7222,City of Gillette,WY,1996,6,333,4570,457,7876,0,0,0,0,790,12446
7222,City of Gillette,WY,1996,7,245,4222,526,8809,0,0,0,0,771,13031
7222,City of Gillette,WY,1996,8,406,5504,596,11708,0,0,0,0,1002,17212
7222,City of Gillette,WY,1996,9,332,4359,523,9443,0,0,0,0,855,13802
7222,City of Gillette,WY,1996,10,330,4162,502,8488,0,0,0,0,832,12650
7222,City of Gillette,WY,1996,11,496,6765,553,9544,0,0,0,0,1049,16309
7222,City of Gillette,WY,1996,12,498,6887,480,8538,0,0,0,0,978,15425
7353,Golden Valley Elec Assn Inc,AK,1996,1,2519,26527,1624,17308,1053,14756,14,136,5210,58727
7353,Golden Valley Elec Assn Inc,AK,1996,2,2298,24262,1527,16621,1000,14374,11,114,4836,55371
7353,Golden Valley Elec Assn Inc,AK,1996,3,1971,21342,1414,16030,967,14266,10,106,4362,51774
7353,Golden Valley Elec Assn Inc,AK,1996,4,1732,17775,1315,14507,893,13579,9,87,3949,45948
7353,Golden Valley Elec Assn Inc,AK,1996,5,1620,16286,1320,14582,954,14280,7,72,3901,45220
7353,Golden Valley Elec Assn Inc,AK,1996,6,1606,14757,1321,13780,1065,14726,6,53,3998,43316
7353,Golden Valley Elec Assn Inc,AK,1996,7,1762,14981,1457,14115,1141,14517,7,53,4367,43666
7353,Golden Valley Elec Assn Inc,AK,1996,8,1728,15370,1487,14782,1141,14819,7,64,4363,45035
7353,Golden Valley Elec Assn Inc,AK,1996,9,1846,15862,1487,14232,1171,13687,9,74,4513,43855
7353,Golden Valley Elec Assn Inc,AK,1996,10,2026,18608,1534,14863,1215,14867,10,92,4785,48430
7353,Golden Valley Elec Assn Inc,AK,1996,11,2287,21387,1666,16171,1302,16090,12,109,5267,53757
7353,Golden Valley Elec Assn Inc,AK,1996,12,2047,24071,1973,22810,2146,29608,14,161,6180,76650
7601,Green Mountain Power Corp,VT,1996,1,7246,67603,5722,55954,3510,49812,76,397,16554,173766
7601,Green Mountain Power Corp,VT,1996,2,6391,56397,5747,56486,3450,47263,76,397,15664,160543
7601,Green Mountain Power Corp,VT,1996,3,5647,49430,5508,53364,2915,47590,76,398,14146,150782
7601,Green Mountain Power Corp,VT,1996,4,3973,39640,3843,48763,2449,43180,76,397,10341,131980
7601,Green Mountain Power Corp,VT,1996,5,3875,38296,3862,48480,2573,45108,76,398,10386,132282
7601,Green Mountain Power Corp,VT,1996,6,4174,40447,4219,52055,2776,45887,80,398,11249,138787
7601,Green Mountain Power Corp,VT,1996,7,4226,39358,4361,52357,2825,49017,81,398,11493,141130
7601,Green Mountain Power Corp,VT,1996,8,4250,39777,4508,54404,3012,52396,81,399,11851,146976
7601,Green Mountain Power Corp,VT,1996,9,4253,39828,4607,55948,2839,47350,81,398,11780,143524
7601,Green Mountain Power Corp,VT,1996,10,4305,40412,4217,49987,2839,48561,81,398,11442,139358
7601,Green Mountain Power Corp,VT,1996,11,5119,49711,4292,50578,3631,54525,81,397,13123,155211
7601,Green Mountain Power Corp,VT,1996,12,6929,54952,5641,52464,3882,53560,81,401,16533,161377
7604,Green River Electric Corp,KY,1996,1,2648,37427,285,3723,9492,334919,221,2907,12646,378976
7604,Green River Electric Corp,KY,1996,2,2241,33453,249,3505,9004,312462,171,2197,11665,351617
7604,Green River Electric Corp,KY,1996,3,1950,30110,237,3550,8967,334135,199,2983,11353,370778
7604,Green River Electric Corp,KY,1996,4,1636,22724,233,3317,9264,324382,195,2650,11328,353073
7604,Green River Electric Corp,KY,1996,5,1762,25210,275,4030,9497,330692,206,2869,11740,362801
7604,Green River Electric Corp,KY,1996,6,2140,28890,338,4759,10112,323937,321,4146,12911,361732
7604,Green River Electric Corp,KY,1996,7,2322,33672,333,4872,9929,334964,237,3239,12821,376747
7604,Green River Electric Corp,KY,1996,8,2580,37933,298,4388,9636,335167,181,2540,12695,380028
7604,Green River Electric Corp,KY,1996,9,1923,27104,291,4188,9475,324908,193,2377,11882,358577
7604,Green River Electric Corp,KY,1996,10,1518,20862,281,4065,9783,338062,279,4117,11861,367106
7604,Green River Electric Corp,KY,1996,11,1767,23889,439,6829,9694,329060,262,3757,12162,363535
7604,Green River Electric Corp,KY,1996,12,2263,34697,283,4264,9237,336717,159,2097,11942,377775
7625,Greeneville City of,TN,1996,1,3048,54832,386,6006,1644,37281,77,786,5155,98905
7625,Greeneville City of,TN,1996,2,3220,57833,401,6271,1828,43683,76,785,5525,108572
7625,Greeneville City of,TN,1996,3,2288,41333,327,4999,1694,39083,77,788,4386,86203
7625,Greeneville City of,TN,1996,4,2073,37432,313,4822,1746,41313,77,795,4209,84362
7625,Greeneville City of,TN,1996,5,1396,24800,278,4164,1703,40106,78,801,3455,69871
7625,Greeneville City of,TN,1996,6,1503,26794,326,4984,1781,42276,79,809,3689,74863
7625,Greeneville City of,TN,1996,7,1576,28158,334,5108,1813,41731,79,815,3802,75812
7625,Greeneville City of,TN,1996,8,1632,29210,342,5245,1901,45221,79,816,3954,80492
7625,Greeneville City of,TN,1996,9,1605,28696,347,5345,1810,41513,80,823,3842,76377
7625,Greeneville City of,TN,1996,10,1213,21316,265,3921,1722,40570,81,830,3281,66637
7625,Greeneville City of,TN,1996,11,1845,33246,314,4771,1739,39726,82,832,3980,78575
7625,Greeneville City of,TN,1996,12,2336,42219,331,5063,1585,37174,81,823,4333,85279
7716,City of Groton Dept of Utils,CT,1996,1,1106,12793,889,11813,1978,33072,92,908,4065,58586
7716,City of Groton Dept of Utils,CT,1996,2,970,11077,838,11067,1890,31836,96,986,3794,54966
7716,City of Groton Dept of Utils,CT,1996,3,960,10970,869,11298,1876,30744,88,845,3793,53857
7716,City of Groton Dept of Utils,CT,1996,4,748,8298,842,11006,1949,31620,83,778,3622,51702
7716,City of Groton Dept of Utils,CT,1996,5,670,7332,725,9368,2144,37161,79,705,3618,54566
7716,City of Groton Dept of Utils,CT,1996,6,659,7181,725,9252,2283,38925,81,745,3748,56103
7716,City of Groton Dept of Utils,CT,1996,7,741,8017,804,10435,1995,32442,81,742,3621,51636
7716,City of Groton Dept of Utils,CT,1996,8,714,7505,781,9725,2128,34738,81,826,3704,52794
7716,City of Groton Dept of Utils,CT,1996,9,747,7918,810,10108,2187,35527,78,775,3822,54328
7716,City of Groton Dept of Utils,CT,1996,10,642,6643,682,8150,1995,31395,74,728,3393,46916
7716,City of Groton Dept of Utils,CT,1996,11,751,7953,716,8900,2023,31057,90,857,3580,48767
7716,City of Groton Dept of Utils,CT,1996,12,942,10249,762,9521,1943,29306,92,890,3739,49966
7801,Gulf Power Company,FL,1996,1,25590,386079,10748,189175,5536,131482,171,1480,42045,708216
7801,Gulf Power Company,FL,1996,2,22932,333694,11903,185598,5974,137419,171,1482,40980,658193
7801,Gulf Power Company,FL,1996,3,21371,304235,13180,210998,6668,160706,168,1436,41387,677375
7801,Gulf Power Company,FL,1996,4,17152,240469,11541,193066,6049,143316,169,1468,34911,578319
7801,Gulf Power Company,FL,1996,5,23026,326096,16533,279714,7437,171933,168,1470,47164,779213
7801,Gulf Power Company,FL,1996,6,27701,419890,14045,260162,6608,144339,169,1491,48523,825882
7801,Gulf Power Company,FL,1996,7,30659,463378,15428,283869,7888,173045,170,1493,54145,921785
7801,Gulf Power Company,FL,1996,8,29683,444284,15352,268800,7339,161196,170,1506,52544,875786
7801,Gulf Power Company,FL,1996,9,24928,368856,14339,258262,6965,156374,171,1514,46403,785006
7801,Gulf Power Company,FL,1996,10,19126,267661,13413,228669,6160,144654,176,1498,38875,642482
7801,Gulf Power Company,FL,1996,11,18674,254930,13372,212100,6045,135363,175,1488,38266,603881
7801,Gulf Power Company,FL,1996,12,24655,350354,14328,238219,6326,148260,176,1488,45485,738321
7806,Gulf States Utilities Co,LA,1996,1,26195,333402,20720,283195,32688,771844,3364,12652,82967,1401093
7806,Gulf States Utilities Co,TX,1996,1,22868,349282,14002,216355,18197,519720,1034,21687,56101,1107044
7806,Gulf States Utilities Co,LA,1996,2,24091,293703,20212,278649,36718,814064,3600,11873,84621,1398289
7806,Gulf States Utilities Co,TX,1996,2,21111,318423,13745,212684,19584,550790,1075,21187,55515,1103084
7806,Gulf States Utilities Co,LA,1996,3,21738,256561,20634,270886,34343,718531,3557,12532,80272,1258510
7806,Gulf States Utilities Co,TX,1996,3,18726,273391,13149,200099,19063,525853,1298,27591,52236,1026934
7806,Gulf States Utilities Co,LA,1996,4,20273,225757,20670,257060,39326,777584,3437,11837,83706,1272238
7806,Gulf States Utilities Co,TX,1996,4,17203,245985,12892,196026,19792,546161,1286,25733,51173,1013905
7806,Gulf States Utilities Co,LA,1996,5,21544,256546,20950,280793,37253,824513,4618,12176,84365,1374028
7806,Gulf States Utilities Co,TX,1996,5,20382,277525,13873,217775,19667,553751,1371,27456,55293,1076507
7806,Gulf States Utilities Co,LA,1996,6,32803,400328,25026,346079,39883,872110,4649,12682,102361,1631199
7806,Gulf States Utilities Co,TX,1996,6,29670,414437,16003,258361,21078,588908,1436,30639,68187,1292345
7806,Gulf States Utilities Co,LA,1996,7,36765,447530,25559,350058,38858,827195,4738,12393,105920,1637176
7806,Gulf States Utilities Co,TX,1996,7,33141,465465,16075,259335,20522,552009,1501,32175,71239,1308984
7806,Gulf States Utilities Co,LA,1996,8,38871,472133,26743,367985,41806,913748,3022,15868,110442,1769734
7806,Gulf States Utilities Co,TX,1996,8,36003,507507,17112,280465,21322,610945,1586,35351,76023,1434268
7806,Gulf States Utilities Co,LA,1996,9,35870,427761,26647,360542,43035,893338,4338,12898,109890,1694539
7806,Gulf States Utilities Co,TX,1996,9,30769,430496,16529,269088,21167,595741,1563,33503,70028,1328828
7806,Gulf States Utilities Co,LA,1996,10,27365,323906,24066,321226,38558,832755,4269,12042,94258,1489929
7806,Gulf States Utilities Co,TX,1996,10,23798,327892,14963,235655,20602,577327,1486,28710,60849,1169584
7806,Gulf States Utilities Co,LA,1996,11,18520,232373,19409,278979,31381,787259,1808,11927,71118,1310538
7806,Gulf States Utilities Co,TX,1996,11,17565,249381,13791,215825,18962,594129,1265,24613,51583,1083948
7806,Gulf States Utilities Co,LA,1996,12,18714,239718,18444,267207,33616,891422,4186,12422,74960,1410769
7806,Gulf States Utilities Co,TX,1996,12,18416,265533,12917,193014,17758,520847,1319,22989,50410,1002383
8245,Hasting Utilities,NE,1996,1,425,7489,340,6448,429,12325,49,1310,1243,27572
8245,Hasting Utilities,NE,1996,2,386,6636,342,6477,433,12420,53,1244,1214,26777
8245,Hasting Utilities,NE,1996,3,369,6252,323,6116,465,12679,44,1083,1201,26130
8245,Hasting Utilities,NE,1996,4,347,5797,298,5641,412,11248,43,1092,1100,23778
8245,Hasting Utilities,NE,1996,5,340,5624,305,5774,458,13238,45,1107,1148,25743
8245,Hasting Utilities,NE,1996,6,415,7268,345,6597,485,14220,48,1164,1293,29249
8245,Hasting Utilities,NE,1996,7,655,11008,390,7388,492,13908,58,1340,1595,33644
8245,Hasting Utilities,NE,1996,8,589,9891,399,7660,515,15286,54,1277,1557,34114
8245,Hasting Utilities,NE,1996,9,536,8977,356,6815,503,14743,49,1206,1444,31741
8245,Hasting Utilities,NE,1996,10,328,5440,296,5661,482,14008,40,1025,1146,26134
8245,Hasting Utilities,NE,1996,11,347,5901,325,6302,508,15653,46,1173,1226,29029
8245,Hasting Utilities,NE,1996,12,402,7133,320,6219,490,15083,54,1373,1266,29808
8287,Hawaii Electric Light Co Inc,HI,1996,1,4991,29047,4092,24402,2331,18751,47,291,11461,72491
8287,Hawaii Electric Light Co Inc,HI,1996,2,4753,26887,4068,23213,2345,17286,47,286,11213,67672
8287,Hawaii Electric Light Co Inc,HI,1996,3,5295,29044,4496,24903,2446,18059,56,328,12293,72334
8287,Hawaii Electric Light Co Inc,HI,1996,4,4854,26829,4369,24980,2460,18523,46,273,11729,70605
8287,Hawaii Electric Light Co Inc,HI,1996,5,5165,26740,5063,27519,2732,19286,58,323,13018,73868
8287,Hawaii Electric Light Co Inc,HI,1996,6,5077,26260,4781,26507,2645,18843,54,301,12557,71911
8287,Hawaii Electric Light Co Inc,HI,1996,7,5510,27611,5158,26788,2899,19761,55,296,13622,74456
8287,Hawaii Electric Light Co Inc,HI,1996,8,5568,28233,5052,27214,2929,20140,56,314,13605,75901
8287,Hawaii Electric Light Co Inc,HI,1996,9,4918,25543,5045,27808,2691,19505,55,312,12709,73168
8287,Hawaii Electric Light Co Inc,HI,1996,10,5293,27413,5147,27916,2903,20120,54,306,13397,75755
8287,Hawaii Electric Light Co Inc,HI,1996,11,5287,27120,4961,26851,2805,19624,55,306,13108,73901
8287,Hawaii Electric Light Co Inc,HI,1996,12,5741,29397,4749,24195,3058,19803,52,287,13600,73682
8400,Henderson-Union Rural E C C,KY,1996,1,1513,21530,403,5296,6291,212155,1,12,8208,238993
8400,Henderson-Union Rural E C C,KY,1996,2,1674,24559,417,5601,6091,195170,1,12,8183,225342
8400,Henderson-Union Rural E C C,KY,1996,3,1492,22626,370,5057,5977,208719,1,12,7840,236414
8400,Henderson-Union Rural E C C,KY,1996,4,1263,19006,332,4475,5863,208328,1,12,7459,231821
8400,Henderson-Union Rural E C C,KY,1996,5,1037,15811,319,4454,5554,190576,1,12,6911,210853
8400,Henderson-Union Rural E C C,KY,1996,6,1060,15492,336,4572,6079,197629,1,12,7476,217705
8400,Henderson-Union Rural E C C,KY,1996,7,1269,19331,370,5158,5699,215188,1,12,7339,239689
8400,Henderson-Union Rural E C C,KY,1996,8,1503,21647,424,5646,5526,212999,1,12,7454,240304
8400,Henderson-Union Rural E C C,KY,1996,9,1459,21435,399,5288,6941,190642,1,12,8800,217377
8400,Henderson-Union Rural E C C,KY,1996,10,1093,16063,402,5494,3566,189993,1,11,5062,211561
8400,Henderson-Union Rural E C C,KY,1996,11,1033,14785,414,5627,7523,183243,1,12,8971,203667
8400,Henderson-Union Rural E C C,KY,1996,12,1223,18220,376,5163,5440,197841,1,12,7040,221236
8901,Houston Lighting & Power Co,TX,1996,1,107548,1434499,78706,1166076,89338,2152635,1791,9714,277383,4762294
8901,Houston Lighting & Power Co,TX,1996,2,97194,1289537,75682,1089238,94789,2340498,1797,9725,269462,4728998
8901,Houston Lighting & Power Co,TX,1996,3,85676,1122332,73860,1047771,93554,2293578,1813,9794,254903,4473475
8901,Houston Lighting & Power Co,TX,1996,4,81935,1063724,70863,998580,94030,2310293,1853,9919,248681,4382516
8901,Houston Lighting & Power Co,TX,1996,5,108093,1247337,76469,1102504,94771,2338119,1871,9972,281204,4697932
8901,Houston Lighting & Power Co,TX,1996,6,173605,1948799,89419,1365420,104701,2631846,1854,9941,369579,5956006
8901,Houston Lighting & Power Co,TX,1996,7,201284,2244518,90901,1404415,103803,2603484,1849,9905,397837,6262322
8901,Houston Lighting & Power Co,TX,1996,8,221280,2458058,95368,1494493,105414,2646037,1867,9983,423929,6608571
8901,Houston Lighting & Power Co,TX,1996,9,187433,2097794,90730,1382891,106701,2671963,1873,10008,386737,6162656
8901,Houston Lighting & Power Co,TX,1996,10,154468,1744993,86647,1290294,101844,2516777,1883,10021,344842,5562085
8901,Houston Lighting & Power Co,TX,1996,11,94056,1213646,79152,1147406,98144,2478000,1775,10216,273127,4849268
8901,Houston Lighting & Power Co,TX,1996,12,91017,1183000,78794,1151676,95023,2302392,1899,10140,266733,4647208
8926,Hot Springs Rural El Assn  Inc,WY,1996,1,152,2221,225,4378,744,19003,1,7,1122,25609
8926,Hot Springs Rural El Assn  Inc,WY,1996,2,167,2457,207,3786,711,17503,1,7,1086,23753
8926,Hot Springs Rural El Assn  Inc,WY,1996,3,140,2027,195,3691,722,18138,1,7,1058,23863
8926,Hot Springs Rural El Assn  Inc,WY,1996,4,129,1858,208,3878,722,18493,1,7,1060,24236
8926,Hot Springs Rural El Assn  Inc,WY,1996,5,108,1512,205,3778,677,17295,1,7,991,22592
8926,Hot Springs Rural El Assn  Inc,WY,1996,6,96,1326,210,3688,664,17155,1,7,971,22176
8926,Hot Springs Rural El Assn  Inc,WY,1996,7,96,1318,229,4365,696,17851,1,7,1022,23541
8926,Hot Springs Rural El Assn  Inc,WY,1996,8,99,1363,233,4349,631,15877,1,7,964,21596
8926,Hot Springs Rural El Assn  Inc,WY,1996,9,97,1338,234,4270,594,14548,1,7,926,20163
8926,Hot Springs Rural El Assn  Inc,WY,1996,10,274,2980,212,3930,652,16398,1,7,1139,23315
8926,Hot Springs Rural El Assn  Inc,WY,1996,11,124,1777,149,2407,743,18444,1,7,1017,22635
8926,Hot Springs Rural El Assn  Inc,WY,1996,12,143,2071,155,2791,776,20052,1,7,1075,24921
9094,Huntsville City of,AL,1996,1,11511,213608,1411,23885,6879,146037,192,2119,19993,385649
9094,Huntsville City of,AL,1996,2,11340,210325,1371,23197,7154,154823,192,2055,20057,390400
9094,Huntsville City of,AL,1996,3,8920,165594,1186,19907,6867,145082,193,2131,17166,332714
9094,Huntsville City of,AL,1996,4,7933,147516,1164,19432,6932,147313,199,2235,16228,316496
9094,Huntsville City of,AL,1996,5,6167,113784,1089,18068,7243,156422,196,2140,14695,290414
9094,Huntsville City of,AL,1996,6,7757,144214,1318,22254,7930,172633,198,2172,17203,341273
9094,Huntsville City of,AL,1996,7,9550,178247,1489,25321,7972,169482,200,2239,19211,375289
9094,Huntsville City of,AL,1996,8,9493,177160,1476,25064,8184,183697,197,2130,19350,388051
9094,Huntsville City of,AL,1996,9,8808,164308,1427,24191,8174,178648,197,2129,18606,369276
9094,Huntsville City of,AL,1996,10,6186,113989,1146,19166,7480,162257,199,2175,15011,297587
9094,Huntsville City of,AL,1996,11,6078,111982,1045,17358,7170,152466,199,2169,14492,283975
9094,Huntsville City of,AL,1996,12,8244,153363,1168,19481,7018,150435,197,2115,16627,325394
9162,IES Utilities Inc,IA,1996,1,17922,263263,11331,202279,9718,333130,458,3992,39429,802664
9162,IES Utilities Inc,IA,1996,2,15870,226278,10953,187316,10099,329463,426,3722,37348,746779
