UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
14716,Pennsylvania Power Co,PA,2001,11,9175,101701,133376,6421,83504,18021,6099,118154,216,131,533,86,21826,303892,151699
14716,Pennsylvania Power Co,PA,2001,12,11470,131681,133637,7675,104575,18087,5917,100991,217,131,533,86,25193,337780,152027
14724,Pennyrile Rural Electric Coop,KY,2001,1,4577,68844,34372,1615,21617,8667,1151,19470,30,96,1226,185,7439,111157,43254
14724,Pennyrile Rural Electric Coop,KY,2001,2,3512,51582,34377,1413,18365,8655,1143,19779,30,95,1232,184,6163,90958,43246
14724,Pennyrile Rural Electric Coop,KY,2001,3,2979,42954,34442,1340,16952,8646,1047,18259,30,95,1228,180,5461,79393,43298
14724,Pennyrile Rural Electric Coop,KY,2001,4,2757,39326,34449,1381,17756,8622,1148,20362,30,96,1237,182,5382,78681,43283
14724,Pennyrile Rural Electric Coop,KY,2001,5,2272,31545,34513,1413,18191,8608,1175,21061,29,95,1232,181,4955,72029,43331
14724,Pennyrile Rural Electric Coop,KY,2001,6,2459,34511,34542,1473,19346,8615,1237,21454,29,96,1231,180,5265,76542,43366
14724,Pennyrile Rural Electric Coop,KY,2001,7,3086,44556,34534,1618,21585,8683,1252,21476,29,96,1232,179,6052,88849,43425
14724,Pennyrile Rural Electric Coop,KY,2001,8,3534,51774,34566,1676,22484,8735,1326,22712,29,96,1232,179,6632,98202,43509
14724,Pennyrile Rural Electric Coop,KY,2001,9,3214,46594,34623,1718,23000,8696,1298,22823,29,96,1228,178,6326,93645,43526
14724,Pennyrile Rural Electric Coop,KY,2001,10,2252,31262,34562,1452,18488,8749,1216,21196,30,96,1241,180,5016,72187,43521
14724,Pennyrile Rural Electric Coop,KY,2001,11,2520,35561,34722,1359,17152,8822,1213,21068,30,93,1293,593,5185,75074,44167
14724,Pennyrile Rural Electric Coop,KY,2001,12,2724,38823,34653,1332,16747,8790,1171,20310,30,96,1302,575,5323,77182,44048
14940,PECO Energy Company,PA,2001,1,103680,951172,1154589,34900,345957,106493,61907,766520,2097,6583,75055,721,207070,2138704,1263900
14940,PECO Energy Company,PA,2001,2,81282,695626,1153295,32389,309079,108098,57453,872537,2142,7479,70592,908,178603,1947834,1264443
14940,PECO Energy Company,PA,2001,3,95901,814433,1159076,39412,347809,116482,63353,891672,2184,6761,69225,910,205427,2123139,1278652
14940,PECO Energy Company,PA,2001,4,60843,492771,1182392,37551,335317,135589,65657,900390,2680,6569,68942,941,170620,1797420,1321602
14940,PECO Energy Company,PA,2001,5,61116,473192,1194611,45251,394318,142300,69157,1011483,3023,6424,65595,946,181948,1944588,1340880
14940,PECO Energy Company,PA,2001,6,100017,701426,952133,75115,586789,143090,88629,1260244,3072,6672,70301,950,270433,2618760,1099245
14940,PECO Energy Company,PA,2001,7,105380,753599,961474,77539,654061,143514,89729,1267647,3081,6798,71703,947,279446,2747010,1109016
14940,PECO Energy Company,PA,2001,8,124242,886859,971725,84186,703568,143660,98217,1392961,3081,7292,70958,956,313937,3054346,1119422
14940,PECO Energy Company,PA,2001,9,74506,534727,984467,74945,632849,143746,94199,1174473,3074,7435,77201,955,251085,2419250,1132242
14940,PECO Energy Company,PA,2001,10,67597,539996,995884,64666,584468,143423,76734,1156363,3068,7564,80530,956,216561,2361357,1143331
14940,PECO Energy Company,PA,2001,11,67604,542111,963759,58912,536581,143578,82491,1114423,3083,7255,76391,947,216262,2269506,1111367
14940,PECO Energy Company,PA,2001,12,82651,683826,1010038,61989,574917,142840,78755,1151858,3069,6843,69143,956,230238,2479744,1156903
15040,City of Pierre,SD,2001,1,396,8155,5964,136,2653,815,195,3974,101,0,0,0,727,14782,6880
15040,City of Pierre,SD,2001,2,343,6973,5971,130,2537,813,188,3849,102,,,,661,13359,6886
15040,City of Pierre,SD,2001,3,432,8950,6030,154,3032,815,217,4744,103,,,,803,16726,6948
15040,City of Pierre,SD,2001,4,287,5727,5988,113,2192,824,180,3544,104,,,,580,11463,6916
15040,City of Pierre,SD,2001,5,240,4685,6017,106,2046,821,190,3645,106,,,,536,10376,6944
15040,City of Pierre,SD,2001,6,269,5329,6061,127,2473,825,225,4703,104,,,,621,12505,6990
15040,City of Pierre,SD,2001,7,294,5626,6028,137,2542,826,218,4450,105,,,,649,12618,6959
15040,City of Pierre,SD,2001,8,456,8964,6048,180,3378,829,281,6299,108,,,,917,18641,6985
15040,City of Pierre,SD,2001,9,330,6287,6031,138,2547,829,242,5207,109,0,0,0,710,14041,6969
15040,City of Pierre,SD,2001,10,231,4232,5992,115,2106,833,193,3738,109,,,,539,10076,6934
15040,City of Pierre,SD,2001,11,280,5254,6019,127,2330,840,202,4338,109,0,0,0,609,11922,6968
15040,City of Pierre,SD,2001,12,289,5435,5982,121,2330,819,186,3740,109,0,0,0,596,11505,6910
15045,Pike County Light and Power,PA,2001,1,192,1974,3349,262,2988,845,,,,4,12,5,458,4974,4199
15045,Pike County Light and Power,PA,2001,2,202,2091,3370,242,2715,870,,,,4,18,5,448,4824,4245
15045,Pike County Light and Power,PA,2001,3,224,2346,3368,260,2943,869,,,,4,18,5,488,5307,4242
15045,Pike County Light and Power,PA,2001,4,190,2005,3367,235,2600,869,,,,4,15,5,429,4620,4241
15045,Pike County Light and Power,PA,2001,5,181,1749,3366,273,2919,873,,,,4,14,5,458,4682,4244
15045,Pike County Light and Power,PA,2001,6,188,1871,3366,307,3426,875,,,,4,12,5,499,5309,4246
15045,Pike County Light and Power,PA,2001,7,222,2220,3371,296,3242,871,,,,4,13,5,522,5475,4247
15045,Pike County Light and Power,PA,2001,8,235,2361,3456,333,3698,871,,,,4,15,5,572,6074,4332
15045,Pike County Light and Power,PA,2001,9,179,1990,3464,219,2685,869,,,,4,16,5,402,4691,4338
15045,Pike County Light and Power,PA,2001,10,167,1649,3469,287,3137,877,,,,4,19,5,458,4805,4351
15045,Pike County Light and Power,PA,2001,11,178,1780,3467,241,2575,875,,,,4,20,5,423,4375,4347
15045,Pike County Light and Power,PA,2001,12,229,2358,3471,256,2961,875,,,,4,22,5,489,5341,4351
15086,Pioneer Power and Light Co,WI,2001,1,83,1156,1784,7,102,97,16,250,26,2,22,9,108,1530,1916
15086,Pioneer Power and Light Co,WI,2001,2,74,969,1786,7,90,97,14,221,26,2,21,9,97,1031,1918
15086,Pioneer Power and Light Co,WI,2001,3,70,885,1788,7,85,96,13,197,26,2,17,9,92,1184,1919
15086,Pioneer Power and Light Co,WI,2001,4,77,944,1795,7,91,96,13,167,26,2,18,10,99,1220,1927
15086,Pioneer Power and Light Co,WI,2001,5,50,659,1795,5,70,94,9,85,32,2,13,11,66,827,1932
15086,Pioneer Power and Light Co,WI,2001,6,65,815,1802,7,86,94,14,136,32,2,14,15,88,1051,1943
15086,Pioneer Power and Light Co,WI,2001,7,73,880,1802,7,91,94,28,389,33,2,12,17,110,1372,1946
15086,Pioneer Power and Light Co,WI,2001,8,101,1232,1813,10,117,95,15,342,33,2,15,12,128,1706,1953
15086,Pioneer Power and Light Co,WI,2001,9,69,837,1816,7,89,97,14,125,35,2,15,15,92,1066,1963
15086,Pioneer Power and Light Co,WI,2001,10,65,789,1826,7,81,98,18,241,33,2,19,18,92,1130,1975
15086,Pioneer Power and Light Co,WI,2001,11,62,786,1831,6,78,101,22,320,33,2,19,11,92,1203,1976
15086,Pioneer Power and Light Co,WI,2001,12,71,888,1835,7,82,102,19,283,25,2,23,19,99,1276,1981
15248,Portland General Electric Co,OR,2001,1,50591,845021,639241,32639,648101,88287,16509,402749,227,958,9390,641,100697,1905261,728396
15248,Portland General Electric Co,OR,2001,2,45738,757443,640249,31768,620188,88343,17018,410228,225,944,9301,642,95468,1797160,729459
15248,Portland General Electric Co,OR,2001,3,42297,695368,641075,30206,595431,88352,16693,398116,228,905,8603,642,90101,1697518,730297
15248,Portland General Electric Co,OR,2001,4,37605,610692,641896,29350,568128,88432,16768,396526,227,908,8384,642,84631,1583730,731197
15248,Portland General Electric Co,OR,2001,5,32721,522074,642562,29494,565397,88546,15923,377790,227,927,8563,641,79065,1473824,731976
15248,Portland General Electric Co,OR,2001,6,30499,481851,643205,30779,595875,88533,16230,378226,228,946,8890,640,78454,1464842,732606
15248,Portland General Electric Co,OR,2001,7,29843,470285,643569,31364,613740,88524,15998,376344,238,957,8789,643,78162,1469158,732974
15248,Portland General Electric Co,OR,2001,8,30254,477283,644423,31688,624334,88574,17006,402902,256,952,8757,645,79900,1513276,733898
15248,Portland General Electric Co,OR,2001,9,30510,481633,645364,31506,617539,88704,16538,387695,260,897,8863,646,79451,1495730,734974
15248,Portland General Electric Co,OR,2001,10,34566,471737,646155,36671,589287,88840,18448,390401,261,959,8809,650,90644,1460234,735906
15248,Portland General Electric Co,OR,2001,11,46960,573518,647229,43741,562962,88840,25309,387599,262,1243,8548,655,117253,1532627,736986
15248,Portland General Electric Co,OR,2001,12,56859,709737,648189,44373,574234,88921,24968,377548,262,1238,8440,655,127438,1669959,738027
15257,"Poudre Valley R  E  A, Inc",CO,2001,1,1924,31370,25450,736,10712,3179,732,19359,3,11,168,112,3403,61609,28744
15257,"Poudre Valley R  E  A, Inc",CO,2001,2,1793,28904,25583,727,10498,3181,738,19295,3,11,164,111,3269,58861,28878
15257,"Poudre Valley R  E  A, Inc",CO,2001,3,1601,25296,25639,686,9591,3207,873,22663,3,10,145,111,3170,57695,28960
15257,"Poudre Valley R  E  A, Inc",CO,2001,4,1428,22023,25760,670,8910,3220,719,20765,3,9,124,111,2826,51822,29094
15257,"Poudre Valley R  E  A, Inc",CO,2001,5,1285,19302,25919,733,9290,3256,861,22752,3,8,111,111,2887,51455,29289
15257,"Poudre Valley R  E  A, Inc",CO,2001,6,1280,19223,25980,892,10774,3285,893,23664,3,8,109,111,3073,53770,29379
15257,"Poudre Valley R  E  A, Inc",CO,2001,7,1513,23574,26055,997,13378,3299,864,24822,3,8,118,112,3382,61892,29469
15257,"Poudre Valley R  E  A, Inc",CO,2001,8,1441,22220,26069,900,13158,33319,900,24772,3,8,106,111,3249,60256,59502
15257,"Poudre Valley R  E  A, Inc",CO,2001,9,1364,20765,26183,831,11990,3333,908,25188,3,8,105,111,3111,58048,29630
15257,"Poudre Valley R  E  A, Inc",CO,2001,10,1268,19160,26194,802,9856,3354,736,21509,3,7,101,112,2813,50626,29663
15257,"Poudre Valley R  E  A, Inc",CO,2001,11,1455,22424,26277,713,9958,3346,684,19749,3,7,102,110,2859,52233,29736
15257,"Poudre Valley R  E  A, Inc",CO,2001,12,1869,29734,26370,790,11374,3373,825,22114,2,9,135,110,3493,63357,29855
15263,The Potomac Edison Company,MD,2001,1,23346,312797,189735,8515,144424,23351,11726,349356,2542,268,1132,331,43855,807709,215959
15263,The Potomac Edison Company,VA,2001,1,8518,133815,72273,2519,46440,11491,3026,72153,1330,53,321,91,14116,252729,85185
15263,The Potomac Edison Company,WV,2001,1,10644,163446,92360,3433,61510,12606,2703,63321,1536,45,332,192,16825,288609,106694
15263,The Potomac Edison Company,MD,2001,2,19147,271817,190096,7297,124043,23389,10958,322099,2549,213,974,330,37615,718933,216364
15263,The Potomac Edison Company,VA,2001,2,5832,90555,72352,2218,40361,11487,3061,75112,1344,48,294,91,11159,206322,85274
15263,The Potomac Edison Company,WV,2001,2,8331,126837,92509,2714,48384,12594,2127,48333,1533,43,312,194,13215,223866,106830
15263,The Potomac Edison Company,MD,2001,3,18491,259039,190424,8313,140027,23438,14411,384049,2561,287,1318,330,41502,784433,216753
15263,The Potomac Edison Company,VA,2001,3,6967,107427,72373,2488,44865,11478,3532,85123,1346,60,363,91,13047,237778,85288
15263,The Potomac Edison Company,WV,2001,3,8691,130475,92637,3156,55724,12630,2680,62077,1536,53,384,197,14580,248660,107000
15263,The Potomac Edison Company,MD,2001,4,13132,180546,190566,7291,117802,23447,13422,358973,2563,226,1017,331,34071,658338,216907
15263,The Potomac Edison Company,VA,2001,4,4073,61102,72521,2243,39721,11546,3206,77056,1361,51,309,91,9573,178188,85519
15263,The Potomac Edison Company,WV,2001,4,5632,84023,92736,2596,44841,12626,2397,56218,1539,46,329,197,10671,185411,107098
15263,The Potomac Edison Company,MD,2001,5,12982,173673,190693,8205,132855,23500,12741,408136,2564,278,1270,334,34206,715934,217091
15263,The Potomac Edison Company,VA,2001,5,4725,70286,72619,2421,43392,11616,3480,83236,1361,58,351,91,10684,197265,85687
15263,The Potomac Edison Company,WV,2001,5,5386,78287,92788,2698,48307,12665,2691,63325,1548,52,374,198,10827,190293,107199
15263,The Potomac Edison Company,MD,2001,6,15554,213100,191011,8748,145392,23595,11928,372922,2564,276,1217,334,36506,732631,217504
15263,The Potomac Edison Company,VA,2001,6,4979,73219,72679,2718,49412,11654,3855,93595,1362,67,383,93,11619,216609,85788
15263,The Potomac Edison Company,WV,2001,6,6174,90030,92892,2980,52369,12678,2872,66808,1561,53,382,199,12079,209589,107330
15263,The Potomac Edison Company,MD,2001,7,15324,214910,191202,8732,150737,23692,11730,362921,2576,267,1232,334,36053,729800,217804
15263,The Potomac Edison Company,VA,2001,7,5263,80322,72831,2664,50068,11670,3497,84684,1362,53,332,93,11477,215406,85956
15263,The Potomac Edison Company,WV,2001,7,6199,90869,93003,3047,54706,12710,2721,65125,1560,52,362,199,12019,211062,107472
15263,The Potomac Edison Company,MD,2001,8,18320,257527,191546,9572,159997,23711,13442,387783,2583,264,1185,333,41598,806492,218173
15263,The Potomac Edison Company,VA,2001,8,5909,89475,72827,2954,54540,11679,3884,94190,1366,60,360,93,12807,238565,85965
15263,The Potomac Edison Company,WV,2001,8,7464,108500,93273,3268,58288,12745,2926,68430,1565,53,383,200,13711,235601,107783
15263,The Potomac Edison Company,MD,2001,9,11273,160650,192042,7990,138052,23766,10901,356839,2598,243,1117,333,30407,656658,218739
15263,The Potomac Edison Company,VA,2001,9,4239,64089,73153,2382,43728,11767,3201,78723,1381,52,312,93,9874,186852,86394
15263,The Potomac Edison Company,WV,2001,9,4901,70363,93581,2842,50606,12781,2489,60434,1571,47,335,202,10279,181738,108135
15263,The Potomac Edison Company,MD,2001,10,13989,191762,192440,8617,136833,23783,12089,370525,2605,273,1224,332,34968,700344,219160
15263,The Potomac Edison Company,VA,2001,10,4642,68165,73286,2575,45292,11761,3766,91230,1381,62,372,94,11045,205059,86522
15263,The Potomac Edison Company,WV,2001,10,6152,88132,93749,2913,49456,12795,2878,67581,1572,55,396,201,11998,205565,108317
15263,The Potomac Edison Company,MD,2001,11,13398,183371,192922,7887,128983,23818,11537,362002,2610,264,1202,332,33086,675558,219682
15263,The Potomac Edison Company,VA,2001,11,5165,77097,73542,2241,40467,11836,3265,79163,1389,55,331,94,10726,197058,86861
15263,The Potomac Edison Company,WV,2001,11,6484,93376,94092,2702,47107,12827,2628,64884,1580,50,357,203,11864,205724,108702
15263,The Potomac Edison Company,MD,2001,12,19403,273887,193500,8785,142259,23872,11910,361511,2615,260,1159,332,40358,778816,220319
15263,The Potomac Edison Company,VA,2001,12,6281,95536,73702,2525,44881,11871,3451,82220,1387,59,356,94,12316,222993,87054
15263,The Potomac Edison Company,WV,2001,12,9117,134332,94459,3110,54717,12848,2711,63272,1582,53,379,202,14991,252700,109091
15270,Potomac Electric Power Company,DC,2001,1,14596,200794,195359,39852,633496,25815,895,21045,1,1865,29490,33,57208,884825,221208
15270,Potomac Electric Power Company,MD,2001,1,40396,692963,432493,28912,595540,44178,26,5652,2,983,13730,100,70317,1307885,476773
15270,Potomac Electric Power Company,DC,2001,2,10849,155062,195365,38858,586341,26138,848,19551,1,1764,26764,33,52319,787718,221537
15270,Potomac Electric Power Company,MD,2001,2,31404,510131,431035,27478,547208,44311,20,4311,2,346,4140,90,59248,1065790,475438
15270,Potomac Electric Power Company,DC,2001,3,9205,136367,195542,44987,691538,26259,1007,23958,1,1690,30998,33,56889,882861,221835
15270,Potomac Electric Power Company,MD,2001,3,27280,434434,441818,33508,682170,46159,24,5169,2,964,20754,106,61776,1142527,488085
15270,Potomac Electric Power Company,DC,2001,4,7332,108247,195426,39857,611832,26273,992,22337,1,364,7418,31,48545,749834,221731
15270,Potomac Electric Power Company,MD,2001,4,31404,510131,431035,27478,547208,44311,20,4411,2,346,4140,90,59248,1065890,475438
15270,Potomac Electric Power Company,DC,2001,5,10301,115766,195093,47301,616097,26206,942,22777,1,344,7074,32,58888,761714,221332
15270,Potomac Electric Power Company,MD,2001,5,38496,382816,426826,45404,619009,43795,186,4245,2,206,3641,90,84292,1009711,470713
15270,Potomac Electric Power Company,DC,2001,6,14623,160271,194487,70875,811479,25668,1311,23545,1,310,6244,32,87119,1001539,220188
15270,Potomac Electric Power Company,MD,2001,6,42615,428699,420013,43578,556107,43585,1137,17406,2,298,3287,90,87628,1005499,463690
15270,Potomac Electric Power Company,DC,2001,7,17934,191674,194264,60021,687734,25007,1294,23277,1,330,6648,35,79579,909333,219307
15270,Potomac Electric Power Company,MD,2001,7,46845,469852,412700,49315,641414,43326,152,2738,2,306,3512,91,96618,1117516,456119
15270,Potomac Electric Power Company,DC,2001,8,14578,166103,193120,42327,481462,24247,2208,38583,1,352,7184,35,59465,693332,217403
15270,Potomac Electric Power Company,MD,2001,8,51425,511508,406228,50111,634535,43269,104,2644,2,327,3780,92,101967,1152467,449591
15270,Potomac Electric Power Company,DC,2001,9,9431,114570,193157,31525,355102,22812,1206,22082,1,373,7751,33,42535,499505,216003
15270,Potomac Electric Power Company,MD,2001,9,36978,370746,403304,45526,580703,41342,140,2482,2,349,4032,88,82993,957963,444736
15270,Potomac Electric Power Company,DC,2001,10,5929,95406,192919,25083,347873,22402,958,21581,1,425,8760,34,32395,473620,215356
15270,Potomac Electric Power Company,MD,2001,10,19585,298580,400049,29167,498468,40747,401,4894,2,473,4559,89,49626,806501,440887
15270,Potomac Electric Power Company,DC,2001,11,7996,118158,193882,21609,316214,22054,798,17925,1,815,9080,33,31218,461377,215970
15270,Potomac Electric Power Company,MD,2001,11,20682,336303,400529,24816,488219,40609,141,3280,2,511,4751,97,46150,832553,441237
15270,Potomac Electric Power Company,DC,2001,12,7981,114038,194207,20332,320874,21834,982,24069,0,479,9877,32,29774,468858,216073
15270,Potomac Electric Power Company,MD,2001,12,21992,360201,399893,25401,521936,40142,81,2339,2,365,5150,99,47839,889626,440136
15444,Provo City Energy Corporation,UT,2001,1,1339,18002,27507,1797,29944,4045,383,8960,1,,,,3519,56906,31553
15444,Provo City Energy Corporation,UT,2001,2,1304,17485,27554,1741,28994,4057,404,9670,1,,,,3449,56149,31612
15444,Provo City Energy Corporation,UT,2001,3,1223,16324,27494,1722,28229,4068,400,8958,1,,,,3345,53511,31563
15444,Provo City Energy Corporation,UT,2001,4,1107,14619,27527,1746,27679,4067,427,9728,1,,,,3280,52026,31595
15444,Provo City Energy Corporation,UT,2001,5,1050,13723,28474,1805,28546,4063,417,9611,1,,,,3272,51880,32538
15444,Provo City Energy Corporation,UT,2001,6,1138,15049,27543,2016,31931,4089,447,10294,1,,,,3601,57274,31633
15444,Provo City Energy Corporation,UT,2001,7,1452,19531,27589,2146,35004,4099,475,11043,1,,,,4073,65578,31689
15444,Provo City Energy Corporation,UT,2001,8,1686,22926,27672,2214,37200,4099,497,11614,1,,,,4397,71740,31772
15444,Provo City Energy Corporation,UT,2001,9,1605,21776,28122,2319,38323,4132,473,10930,1,,,,4397,71029,32255
15444,Provo City Energy Corporation,UT,2001,10,1275,17074,27676,2026,32150,4147,454,10426,1,,,,3755,59650,31824
15444,Provo City Energy Corporation,UT,2001,11,1134,15051,27716,1857,28635,4161,441,10283,1,,,,3432,53969,31878
15444,Provo City Energy Corporation,UT,2001,12,1320,17701,27842,1820,29420,4151,402,9386,1,,,,3542,56507,31994
15466,Public Service Co of Colorado,CO,2001,1,53032,782766,1023211,49780,1016174,133831,16735,401484,282,2485,20168,86300,122032,2220592,1243624
15466,Public Service Co of Colorado,CO,2001,2,44953,587811,1024514,47874,883013,133824,16373,390324,288,2509,17855,86510,111709,1879003,1245136
15466,Public Service Co of Colorado,CO,2001,3,45510,631456,1024937,49203,976357,133906,16519,397914,282,2621,20778,86756,113853,2026505,1245881
15466,Public Service Co of Colorado,CO,2001,4,41209,545473,1025970,48757,899289,134095,16946,413571,281,2387,10141,86683,109299,1868474,1247029
15466,Public Service Co of Colorado,CO,2001,5,40087,536814,1027646,52856,973481,134556,18140,456470,278,2541,14609,86781,113624,1981374,1249261
15466,Public Service Co of Colorado,CO,2001,6,45396,559753,1027803,62519,1099641,134765,19849,453616,275,2923,14050,86979,130687,2127060,1249822
15466,Public Service Co of Colorado,CO,2001,7,51874,779420,1029403,57695,1158781,135064,17104,446321,273,2665,19645,87126,129338,2404167,1251866
15466,Public Service Co of Colorado,CO,2001,8,52051,751200,1030019,55813,1079400,135387,17050,420761,273,2422,19090,87208,127336,2270451,1252887
15466,Public Service Co of Colorado,CO,2001,9,55489,676289,1032449,67995,1094754,135543,21374,448122,276,3107,18176,87247,147965,2237341,1255515
15466,Public Service Co of Colorado,CO,2001,10,43004,584212,1035831,57582,1010699,135932,18775,426843,275,3058,20104,87549,122419,2041858,1259587
15466,Public Service Co of Colorado,CO,2001,11,40435,566892,1038563,48549,967791,136150,16784,420755,275,2603,21176,87952,108371,1976614,1262940
15466,Public Service Co of Colorado,CO,2001,12,58268,717410,1040029,49550,1036438,136397,10576,439620,274,2775,26604,88051,121169,2220072,1264751
15470,"PSI Energy, Inc",IN,2001,1,45189,929778,628757,25057,588452,84928,30109,862775,3550,730,6975,1588,101085,2387980,718823
15470,"PSI Energy, Inc",IN,2001,2,38609,634946,628754,23497,568116,84874,31360,1046500,3549,737,6021,1602,94203,2255583,718779
15470,"PSI Energy, Inc",IN,2001,3,41337,683487,629336,25153,486267,84935,26720,788712,3539,735,5969,1594,93945,1964435,719404
15470,"PSI Energy, Inc",IN,2001,4,33149,501845,629765,24899,513068,85158,32542,1061782,3544,737,5126,1598,91327,2081821,720065
15470,"PSI Energy, Inc",IN,2001,5,34972,506964,629663,28018,593752,85305,30676,847212,3543,736,4681,1599,94402,1952609,720110
15470,"PSI Energy, Inc",IN,2001,6,44184,624717,630539,30607,593360,85485,35501,945502,3543,747,4216,1604,111039,2167795,721171
15470,"PSI Energy, Inc",IN,2001,7,51275,806055,630956,32738,632461,85636,38234,999109,3559,758,4539,1607,123005,2442164,721758
15470,"PSI Energy, Inc",IN,2001,8,50217,826979,631950,35352,721341,85718,38250,1013324,3555,757,5060,1607,124576,2566704,722830
15470,"PSI Energy, Inc",IN,2001,9,36109,529948,633692,30154,585738,85803,34894,953035,3548,764,5527,1611,101921,2074248,724654
15470,"PSI Energy, Inc",IN,2001,10,44134,584837,634423,31919,607917,85887,34838,950536,3549,754,6285,1611,111645,2149575,725470
15470,"PSI Energy, Inc",IN,2001,11,37760,532313,635468,23127,443775,85863,31466,852320,3553,751,6611,1614,93104,1835019,726498
15470,"PSI Energy, Inc",IN,2001,12,45308,703094,636067,29186,556873,85974,31682,920638,3549,760,6969,1624,106936,2187574,727214
15472,Public Service Company of NH,NH,2001,1,37368,273914,371954,28959,267152,58685,14580,151781,2895,485,1917,454,81392,694764,433988
15472,Public Service Company of NH,NH,2001,2,28425,205478,371365,23281,206303,58257,15387,168427,2871,480,1886,454,67573,582094,432947
15472,Public Service Company of NH,NH,2001,3,32574,236256,370780,26298,232936,58057,15796,161864,2855,479,1882,456,75147,632938,432148
15472,Public Service Company of NH,NH,2001,4,25445,182821,372594,24277,219548,58756,14886,160199,2874,476,1876,456,65084,564444,434680
15472,Public Service Company of NH,NH,2001,5,21268,187385,373915,23108,231460,59442,15475,175767,2882,385,1518,507,60236,596130,436746
15472,Public Service Company of NH,NH,2001,6,25025,208402,378634,25394,247557,59928,15999,181155,2898,376,1461,490,66794,638575,441950
15472,Public Service Company of NH,NH,2001,7,26958,228618,380260,25247,255000,60005,14226,157778,2865,380,1505,485,66811,642901,443615
15472,Public Service Company of NH,NH,2001,8,29596,251817,381193,26846,272406,60121,15877,177155,2870,410,1738,502,72729,703116,444686
15472,Public Service Company of NH,NH,2001,9,22306,186545,381770,23317,232190,60140,13937,159342,2851,416,1961,495,59976,580038,445256
15472,Public Service Company of NH,NH,2001,10,23722,198382,382316,24973,242911,60332,14186,154413,2840,437,2189,497,63318,597895,445985
15472,Public Service Company of NH,NH,2001,11,23784,200080,379182,20732,204816,60270,14139,160524,2831,442,2274,500,59097,567694,442783
15472,Public Service Company of NH,NH,2001,12,27169,232563,377440,25200,260933,60261,11087,117473,2814,462,2531,510,63918,613500,441025
15473,Public Service Company of NM,NM,2001,1,18640,218578,333484,18742,248484,39243,6321,125408,377,1054,16218,924,44757,608688,374028
15473,Public Service Company of NM,NM,2001,2,15789,184591,334109,17094,223014,39259,5902,117779,377,845,11305,924,39630,536689,374669
15473,Public Service Company of NM,NM,2001,3,15537,181143,334109,18699,250375,39259,6597,126667,377,1000,15001,924,41833,573186,374669
15473,Public Service Company of NM,NM,2001,4,13541,157685,335007,17954,235304,39427,6754,130416,377,1094,17603,924,39343,541008,375735
15473,Public Service Company of NM,NM,2001,5,14299,166162,335764,20770,269364,39612,7519,145653,377,1311,21931,924,43899,603110,376677
15473,Public Service Company of NM,NM,2001,6,15184,176838,336235,21711,288336,39725,7059,137244,377,1452,24679,924,45406,627097,377261
15473,Public Service Company of NM,NM,2001,7,17197,209421,336866,23495,326496,39808,7434,149930,377,1585,28510,924,49711,714357,377975
15473,Public Service Company of NM,NM,2001,8,17553,204910,337019,23548,317764,39842,7321,144622,377,1449,24646,924,49871,691942,378162
15473,Public Service Company of NM,NM,2001,9,15417,179905,337688,21648,289276,39883,6664,128683,377,1245,22277,924,44974,620141,378872
15473,Public Service Company of NM,NM,2001,10,13773,160129,338266,20041,261535,39877,6529,125937,377,1229,21695,824,41572,569296,379344
15473,Public Service Company of NM,NM,2001,11,13790,160145,339600,19247,248006,40019,6745,130229,377,1412,20308,924,41194,558688,380920
15473,Public Service Company of NM,NM,2001,12,17221,200929,340656,19689,255799,40065,7363,137745,377,1057,16622,924,45330,611095,382022
15474,Public Service Co of Oklahoma,OK,2001,1,32899,580679,434437,23269,451467,58339,16747,388074,4812,976,19138,1629,73891,1439358,499217
15474,Public Service Co of Oklahoma,OK,2001,2,28067,410507,434459,23831,397491,58353,21314,428339,4810,980,16463,1631,74192,1252800,499253
15474,Public Service Co of Oklahoma,OK,2001,3,27427,382083,434568,23732,382648,58356,17499,344185,4804,1166,19397,1633,69824,1128313,499361
15474,Public Service Co of Oklahoma,OK,2001,4,25391,344427,434422,24463,394708,58376,16501,312938,4801,1113,18403,1635,67468,1070476,499234
15474,Public Service Co of Oklahoma,OK,2001,5,26058,353735,433984,26687,427392,58443,25706,457275,4785,465,7232,1638,78916,1245634,498850
15474,Public Service Co of Oklahoma,OK,2001,6,38061,476230,434011,33199,494688,58522,20292,447360,4775,4831,38915,1640,96383,1457193,498948
15474,Public Service Co of Oklahoma,OK,2001,7,53474,677025,434488,37817,552315,58674,23436,456249,4777,1544,29162,1642,116271,1714751,499581
15474,Public Service Co of Oklahoma,OK,2001,8,64406,816113,435865,39550,570681,58879,24586,468080,4773,1178,21665,1639,129720,1876539,501156
15474,Public Service Co of Oklahoma,OK,2001,9,34063,667672,435720,28531,896313,58811,10382,351171,4761,1063,31791,1614,74039,1946947,500906
15474,Public Service Co of Oklahoma,OK,2001,10,20161,382044,435450,13939,99229,58794,13568,564141,4759,597,19421,1646,48265,1064835,500649
