UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
11171,,NY,1999,9,109043,773727,943814,86802,661575,108595,0,0,0,3740,36094,4890,199585,1471396,1057299
11171,,NY,1999,10,84604,632476,944036,81720,706920,108768,0,0,0,3092,34790,4894,169416,1374186,1057698
11171,,NY,1999,11,72113,549552,943887,66988,713392,108488,0,0,0,3026,35505,4901,142127,1298449,1057276
11171,,NY,1999,12,97207,751023,944052,85825,852355,108409,0,0,0,3525,41418,4897,186557,1644796,1057358
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,1,57716,562327,1202136,93484,1021031,175251,16910,203643,41925,3204,35953,35786,171314,1822954,1455098
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,2,59488,579715,1202136,95112,1003574,175251,18340,219573,41925,3353,40103,35786,176293,1842965,1455098
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,3,50617,492945,1202136,86456,908735,175251,15547,190774,41925,3250,37618,35786,155870,1630072,1455098
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,4,50641,492842,1184231,89872,936230,174064,16466,199279,15894,3336,38483,3248,160315,1666834,1377437
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,5,47287,459967,1187188,95607,1005180,174297,17902,212634,17189,3462,40343,3244,164258,1718124,1381918
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,6,48511,472121,1190171,97478,1025073,174489,17859,210356,18475,3623,42917,3097,167471,1750467,1386232
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,7,52889,515079,1195274,107177,1130581,174708,18903,228206,18436,4202,44901,3111,183171,1918767,1391529
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,8,62254,585198,1196647,106621,1135703,174959,20174,247066,18429,3715,43820,2982,192764,2011787,1393017
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,9,55850,555090,1199314,102816,1045045,175161,18429,230937,18395,3814,44421,2777,180909,1875493,1395647
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,10,57539,560443,1202215,110543,1137911,175465,20085,241177,18377,3831,38294,2757,191998,1977825,1398814
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,11,52885,514560,1205038,101409,1083888,175744,18048,215227,18363,3611,43465,2748,175953,1857140,1401893
11208,Los Angeles Dept of Wtr & Pwr,CA,1999,12,55049,535785,1207861,94940,1020505,174994,16955,205574,18353,2710,39029,2611,169654,1800893,1403819
11241,Louisiana Power & Light Co,LA,1999,1,44224,654919,552587,28218,393797,66219,51261,1309482,6781,2744,40293,5211,126447,2398491,630798
11241,Louisiana Power & Light Co,LA,1999,2,35029,535299,553756,25682,372200,66213,45317,1204350,6728,2522,38129,5209,108550,2149978,631906
11241,Louisiana Power & Light Co,LA,1999,3,32974,499362,554215,25323,365058,66352,41737,1111993,6774,2433,37131,5216,102467,2013544,632557
11241,Louisiana Power & Light Co,LA,1999,4,36009,510010,554850,27425,372666,66585,48489,1239727,6839,2611,36931,5215,114534,2159334,633489
11241,Louisiana Power & Light Co,LA,1999,5,49520,646675,556124,32565,432320,66707,52523,1210753,6927,2808,37815,5241,137416,2327563,634999
11241,Louisiana Power & Light Co,LA,1999,6,59686,814668,554876,33970,482173,67085,55260,1326407,6965,2826,40026,5234,151742,2663274,634160
11241,Louisiana Power & Light Co,LA,1999,7,70170,940118,557193,36319,507497,67528,52641,1236563,7017,2922,41574,5217,162052,2725752,636955
11241,Louisiana Power & Light Co,LA,1999,8,75629,1010170,559295,37688,524349,67945,55146,1282203,7091,2928,40922,5266,171391,2857644,639597
11241,Louisiana Power & Light Co,LA,1999,9,82361,1004258,557530,42259,536277,67781,60673,1283375,7080,3215,40796,5264,188508,2864706,637655
11241,Louisiana Power & Light Co,LA,1999,10,59327,734617,556855,37622,479239,67508,63830,1289453,7087,3096,39760,5279,163875,2543069,636729
11241,Louisiana Power & Light Co,LA,1999,11,40134,501430,556051,32038,386544,67316,64684,1303721,7052,3106,39569,5289,139962,2231264,635708
11241,Louisiana Power & Light Co,LA,1999,12,35085,502663,555716,26932,369299,67379,54958,1253608,7010,2525,35470,5310,119500,2161040,635415
11249,Louisville Gas & Electric Co,KY,1999,1,16924,324470,318741,13284,261931,37643,8443,249527,423,4259,95982,5703,42910,931910,362510
11249,Louisville Gas & Electric Co,KY,1999,2,13730,245781,318423,12664,239498,37798,8496,237054,425,4168,88589,5736,39058,810922,362382
11249,Louisville Gas & Electric Co,KY,1999,3,14036,247959,317512,13195,251323,37757,8932,250265,425,4299,91551,5688,40462,841098,361382
11249,Louisville Gas & Electric Co,KY,1999,4,10641,196165,319013,11354,227040,37900,8180,254602,424,3915,86708,5711,34090,764515,363048
11249,Louisville Gas & Electric Co,KY,1999,5,14928,253493,322192,15062,278486,38147,8894,257018,430,4417,91048,5707,43301,880045,366476
11249,Louisville Gas & Electric Co,KY,1999,6,25003,388300,322843,18032,309310,38260,10974,267996,430,5548,107554,5715,59557,1073160,367248
11249,Louisville Gas & Electric Co,KY,1999,7,34547,553298,321650,21205,373998,38193,12946,272961,423,6155,126912,5699,74853,1327169,365965
11249,Louisville Gas & Electric Co,KY,1999,8,28649,461646,322277,18711,328464,38262,9999,258958,429,5750,119324,5712,63109,1168392,366680
11249,Louisville Gas & Electric Co,KY,1999,9,18917,318954,322297,15335,277472,38361,9871,259916,423,5411,110770,5728,49534,967112,366809
11249,Louisville Gas & Electric Co,KY,1999,10,11731,210942,321944,13144,255504,38415,8608,249475,429,4385,95267,5762,37868,811188,366550
11249,Louisville Gas & Electric Co,KY,1999,11,11770,210705,322046,12586,242543,38513,8365,245182,432,3830,82818,5720,36551,781248,366711
11249,Louisville Gas & Electric Co,KY,1999,12,14143,267953,321548,12120,245035,38339,8330,243686,421,3905,90483,5733,38498,847157,366041
11251,Loup River Public Power Dist,NE,1999,1,956,28310,13764,505,13616,2798,1073,44793,31,113,2853,750,2647,89572,17343
11251,Loup River Public Power Dist,NE,1999,2,712,19553,13769,437,11484,2787,1060,42449,31,98,2298,749,2307,75784,17336
11251,Loup River Public Power Dist,NE,1999,3,661,17733,13775,411,10627,2788,1067,43947,31,102,2581,760,2241,74888,17354
11251,Loup River Public Power Dist,NE,1999,4,628,16467,13783,398,10321,2782,1119,45517,31,99,2450,769,2244,74755,17365
11251,Loup River Public Power Dist,NE,1999,5,507,12141,13789,357,8905,2789,1102,46114,31,145,2297,795,2111,69457,17404
11251,Loup River Public Power Dist,NE,1999,6,664,12219,13791,589,10463,2791,1425,47613,31,152,2269,806,2830,72564,17419
11251,Loup River Public Power Dist,NE,1999,7,1105,16375,13793,669,11142,2792,1405,45241,31,199,2625,810,3378,75383,17426
11251,Loup River Public Power Dist,NE,1999,8,1194,18152,13783,724,12169,2788,1398,47536,31,240,4748,810,3556,82605,17412
11251,Loup River Public Power Dist,NE,1999,9,1079,15837,13794,690,11688,2789,1367,44983,31,262,5381,795,3398,77889,17409
11251,Loup River Public Power Dist,NE,1999,10,725,11674,13797,450,10374,2783,1110,45421,31,151,2839,791,2436,70308,17402
11251,Loup River Public Power Dist,NE,1999,11,523,12696,13804,388,9770,2787,1113,44208,31,108,2652,771,2132,69326,17393
11251,Loup River Public Power Dist,NE,1999,12,652,17313,13808,389,9985,2788,1118,45884,31,101,2462,785,2260,75644,17412
11273,Lower Valley Power & Light Inc,WY,1999,1,1589,31376,13289,1127,22248,3230,144,2852,295,29,571,914,2889,57047,17728
11273,Lower Valley Power & Light Inc,WY,1999,2,1473,28753,13322,1044,20389,3232,134,2614,295,27,523,915,2678,52279,17764
11273,Lower Valley Power & Light Inc,WY,1999,3,1425,27625,13322,1010,19589,3223,130,2511,301,26,502,913,2591,50227,17759
11273,Lower Valley Power & Light Inc,WY,1999,4,1177,22362,13349,833,15856,3220,106,2032,300,21,406,913,2137,40656,17782
11273,Lower Valley Power & Light Inc,WY,1999,5,1055,19499,13367,748,13827,3241,96,1772,299,19,354,912,1918,35452,17819
11273,Lower Valley Power & Light Inc,WY,1999,6,977,17874,13422,693,12673,3258,89,1625,301,18,325,912,1777,32497,17893
11273,Lower Valley Power & Light Inc,WY,1999,7,868,15751,13457,677,12286,3266,87,1575,297,17,315,916,1649,29927,17936
11273,Lower Valley Power & Light Inc,WY,1999,8,956,17511,13603,678,12417,3275,87,1592,305,17,318,918,1738,31838,18101
11273,Lower Valley Power & Light Inc,WY,1999,9,973,17941,13603,690,12743,3043,88,1634,305,18,327,918,1769,32645,17869
11273,Lower Valley Power & Light Inc,WY,1999,10,998,17780,13636,708,12618,3281,91,1617,311,18,324,918,1815,32339,18146
11273,Lower Valley Power & Light Inc,WY,1999,11,926,16923,13760,657,11200,3325,84,1538,316,17,216,921,1684,29877,18322
11273,Lower Valley Power & Light Inc,WY,1999,12,1268,25106,13876,899,17802,3267,115,2282,315,25,456,913,2307,45646,18371
11522,Maine Public Service Company,ME,1999,1,2114,16598,28681,2040,16678,5651,965,11952,16,106,588,1104,5225,45816,35452
11522,Maine Public Service Company,ME,1999,2,2108,16328,28679,1868,15145,5639,935,11486,16,105,579,1107,5016,43538,35441
11522,Maine Public Service Company,ME,1999,3,1803,14273,28676,1960,16289,5630,1027,13613,16,109,625,1105,4899,44800,35427
11522,Maine Public Service Company,ME,1999,4,1913,14865,28658,1397,14864,5641,786,12016,16,101,627,1109,4197,42372,35424
11522,Maine Public Service Company,ME,1999,5,1593,12506,28631,1287,13392,5662,770,11199,16,94,600,1108,3744,37697,35417
11522,Maine Public Service Company,ME,1999,6,1572,12384,28636,1387,14847,5671,889,13424,15,105,653,1112,3953,41308,35434
11522,Maine Public Service Company,ME,1999,7,1482,11734,28678,1418,15047,5714,791,11594,16,102,647,1136,3793,39022,35544
11522,Maine Public Service Company,ME,1999,8,1648,13041,28708,1404,14970,5708,807,13097,16,103,659,1128,3962,41767,35560
11522,Maine Public Service Company,ME,1999,9,1572,12449,28844,1373,14583,5720,781,11989,16,102,631,1162,3828,39652,35742
11522,Maine Public Service Company,ME,1999,10,1812,14295,29070,1382,15273,5778,823,12930,16,101,598,1162,4118,43096,36026
11522,Maine Public Service Company,ME,1999,11,1849,14622,29138,1918,15750,5766,1008,13291,15,112,645,1163,4887,44308,36082
11522,Maine Public Service Company,ME,1999,12,2241,17386,28758,2028,16587,5705,1014,13390,15,110,623,1163,5393,47986,35641
11804,Massachusetts Electric Company,MA,1999,1,55971,664199,870850,46801,625947,105938,21326,325491,4284,1621,9712,825,125719,1625349,981897
11804,Massachusetts Electric Company,MA,1999,2,55467,575447,871743,51639,579696,105926,26285,328520,4287,1832,8185,818,135223,1491848,982774
11804,Massachusetts Electric Company,MA,1999,3,45813,550794,872174,41244,571527,105805,20574,334511,4280,1195,7097,825,108826,1463929,983084
11804,Massachusetts Electric Company,MA,1999,4,42006,453693,872494,39750,507460,105967,21299,316192,4270,1255,6237,814,104310,1283582,983545
11804,Massachusetts Electric Company,MA,1999,5,37621,400624,872720,37902,497991,106177,20171,311282,4261,1210,5490,811,96904,1215387,983969
11804,Massachusetts Electric Company,MA,1999,6,46408,443865,872780,46701,543425,106312,24241,334757,4243,1421,5397,806,118771,1327444,984141
11804,Massachusetts Electric Company,MA,1999,7,51690,575912,873041,47675,644376,106570,23020,361262,4228,1213,5233,804,123598,1586783,984643
11804,Massachusetts Electric Company,MA,1999,8,50457,576120,873696,43770,594754,106924,21082,341974,4206,1163,5450,815,116472,1518298,985641
11804,Massachusetts Electric Company,MA,1999,9,44670,518890,874461,43182,610332,107034,21230,354353,4208,1273,6881,814,110355,1490456,986517
11804,Massachusetts Electric Company,MA,1999,10,42498,455310,875256,42255,558907,107310,21364,341820,4196,1318,7433,811,107435,1363470,987573
11804,Massachusetts Electric Company,MA,1999,11,46084,465143,876221,42645,533761,107502,21657,333401,4191,1391,7847,810,111777,1340152,988724
11804,Massachusetts Electric Company,MA,1999,12,38330,561970,877481,32448,591150,107732,15423,338577,4178,1126,9335,809,87327,1501032,990200
11824,"Matanuska Electric Assn, Inc",AK,1999,1,3499,35047,33764,1353,16916,2711,0,0,0,11,51,28,4863,52014,36503
11824,"Matanuska Electric Assn, Inc",AK,1999,2,3446,34655,33667,1290,16134,2698,0,0,0,10,47,27,4746,50836,36392
11824,"Matanuska Electric Assn, Inc",AK,1999,3,2905,28890,33877,1283,15934,2737,0,0,0,12,56,27,4200,44880,36641
11824,"Matanuska Electric Assn, Inc",AK,1999,4,2248,22547,33878,1119,14403,2709,0,0,0,11,50,27,3378,37000,36614
11824,"Matanuska Electric Assn, Inc",AK,1999,5,2048,20314,34033,1195,15528,2754,0,0,0,11,48,27,3254,35890,36814
11824,"Matanuska Electric Assn, Inc",AK,1999,6,2037,19879,34394,1148,14705,2744,0,0,0,11,50,27,3196,34634,37165
11824,"Matanuska Electric Assn, Inc",AK,1999,7,1786,17822,34448,984,12837,2726,0,0,0,10,50,27,2780,30709,37201
11824,"Matanuska Electric Assn, Inc",AK,1999,8,2255,23401,34712,1142,14028,2738,0,0,0,11,53,27,3408,37482,37477
11824,"Matanuska Electric Assn, Inc",AK,1999,9,2132,21166,34851,1087,15764,2754,0,0,0,10,46,27,3229,36976,37632
11824,"Matanuska Electric Assn, Inc",AK,1999,10,2767,26746,35068,1336,16208,2759,0,0,0,12,55,27,4115,43009,37854
11824,"Matanuska Electric Assn, Inc",AK,1999,11,3067,29950,35073,1176,14415,2773,0,0,0,11,50,26,4254,44415,37872
11824,"Matanuska Electric Assn, Inc",AK,1999,12,3509,34834,34947,1558,19992,2755,0,0,0,11,51,26,5078,54877,37728
11843,"Maui Electric Company, Ltd.",HI,1999,1,4700,31520,47317,3985,25786,7814,3399,28657,122,57,438,146,12141,86401,55399
11843,"Maui Electric Company, Ltd.",HI,1999,2,4113,27858,47280,3822,25051,7818,3017,25677,123,60,479,146,11012,79065,55367
11843,"Maui Electric Company, Ltd.",HI,1999,3,4487,30291,47410,4179,27927,7833,3455,29496,123,55,437,146,12176,88151,55512
11843,"Maui Electric Company, Ltd.",HI,1999,4,4264,28857,47482,4044,26991,7830,3262,28406,120,58,450,146,11628,84704,55578
11843,"Maui Electric Company, Ltd.",HI,1999,5,4343,29603,47445,4444,29546,7837,3544,30870,122,54,435,146,12385,90454,55550
11843,"Maui Electric Company, Ltd.",HI,1999,6,4575,28723,47543,4644,29412,7888,3692,30138,121,62,439,146,12973,88712,55698
11843,"Maui Electric Company, Ltd.",HI,1999,7,4763,30684,47630,4734,30306,7863,3898,32204,121,64,473,145,13459,93667,55759
11843,"Maui Electric Company, Ltd.",HI,1999,8,5046,31374,47646,4962,30786,7914,4083,32500,120,59,412,144,14150,95072,55824
11843,"Maui Electric Company, Ltd.",HI,1999,9,4823,28822,47727,4969,29219,7919,3962,29553,120,66,450,146,13820,88044,55912
11843,"Maui Electric Company, Ltd.",HI,1999,10,5129,30333,47888,5176,30412,7954,4371,32525,120,72,485,146,14748,93755,56108
11843,"Maui Electric Company, Ltd.",HI,1999,11,4973,29789,48030,4773,28283,8023,3907,29394,121,60,405,146,13713,87871,56320
11843,"Maui Electric Company, Ltd.",HI,1999,12,5405,31389,48101,4964,27765,8042,4160,29200,121,74,489,146,14603,88843,56410
12087,"McKenzie Electric Coop, Inc",ND,1999,1,289,5071,3872,546,6575,1032,400,9008,5,0,0,0,1235,20654,4909
12087,"McKenzie Electric Coop, Inc",ND,1999,2,233,3838,3871,506,5963,1030,355,7852,5,0,0,0,1094,17653,4906
12087,"McKenzie Electric Coop, Inc",ND,1999,3,241,3700,3874,508,6627,1027,387,8799,5,0,0,0,1136,19126,4906
12087,"McKenzie Electric Coop, Inc",ND,1999,4,192,2892,3874,459,5586,1022,372,8288,5,0,0,0,1023,16766,4901
12087,"McKenzie Electric Coop, Inc",ND,1999,5,179,2428,3884,465,5747,1022,367,8979,5,0,0,0,1041,17154,4911
12087,"McKenzie Electric Coop, Inc",ND,1999,6,165,2079,3906,452,5578,1020,383,8668,5,0,0,0,1000,16325,4931
12087,"McKenzie Electric Coop, Inc",ND,1999,7,188,2548,3908,467,5934,1020,394,8965,5,0,0,0,1049,17447,4933
12087,"McKenzie Electric Coop, Inc",ND,1999,8,194,2702,3902,450,5596,1025,386,8743,5,0,0,0,1030,17041,4932
12087,"McKenzie Electric Coop, Inc",ND,1999,9,165,2315,3899,460,5756,1024,378,8510,5,0,0,0,1003,16581,4928
12087,"McKenzie Electric Coop, Inc",ND,1999,10,277,4353,3899,465,5775,1022,382,8595,5,0,0,0,1124,18723,4926
12087,"McKenzie Electric Coop, Inc",ND,1999,11,199,3038,3898,487,6211,1021,378,8486,5,0,0,0,1064,17735,4924
12087,"McKenzie Electric Coop, Inc",ND,1999,12,244,4044,3899,526,6830,1024,394,8896,5,0,0,0,1164,19770,4928
12199,Montana-Dakota Utilities Co.,MT,1999,1,1138,15705,18857,924,16932,4444,613,14063,182,57,1081,50,2732,47781,23533
12199,Montana-Dakota Utilities Co.,ND,1999,1,3587,54333,59199,3123,49188,9539,477,9469,167,233,4348,201,7420,117338,69106
12199,Montana-Dakota Utilities Co.,SD,1999,1,563,6715,6877,343,4593,1774,32,511,26,27,431,48,965,12250,8725
12199,Montana-Dakota Utilities Co.,WY,1999,1,831,12151,10926,480,8930,1877,44,857,24,4,31,3,1359,21969,12830
12199,Montana-Dakota Utilities Co.,MT,1999,2,833,11193,18844,840,14998,4457,558,12783,132,61,1092,50,2292,40066,23483
12199,Montana-Dakota Utilities Co.,ND,1999,2,2640,38064,59189,2894,44302,9525,426,8373,167,234,4161,201,6194,94900,69082
12199,Montana-Dakota Utilities Co.,SD,1999,2,434,4860,6866,306,3989,1768,29,450,26,31,446,48,800,9745,8708
12199,Montana-Dakota Utilities Co.,WY,1999,2,634,8700,10922,475,8538,1876,43,781,23,10,141,3,1162,18160,12824
12199,Montana-Dakota Utilities Co.,MT,1999,3,834,11113,18851,868,15261,4438,602,14317,132,63,1125,49,2367,41816,23470
12199,Montana-Dakota Utilities Co.,ND,1999,3,2638,37753,59185,2985,45593,9514,625,12051,166,380,7964,201,6628,103361,69066
12199,Montana-Dakota Utilities Co.,SD,1999,3,445,4942,6861,308,3953,1766,35,537,26,32,477,48,820,9909,8701
12199,Montana-Dakota Utilities Co.,WY,1999,3,859,8919,10920,497,8872,1879,47,875,23,9,132,3,1412,18798,12825
12199,Montana-Dakota Utilities Co.,MT,1999,4,805,10842,18795,825,15039,4469,537,12468,134,62,1151,49,2229,39500,23447
12199,Montana-Dakota Utilities Co.,ND,1999,4,2547,37136,59234,2901,46666,9600,514,10520,166,70,212,202,6032,94534,69202
12199,Montana-Dakota Utilities Co.,SD,1999,4,425,4789,6897,290,3933,1800,33,562,26,30,465,48,778,9749,8771
12199,Montana-Dakota Utilities Co.,WY,1999,4,622,8423,10924,485,8926,1910,45,890,23,8,116,3,1160,18355,12860
12199,Montana-Dakota Utilities Co.,MT,1999,5,752,10016,18802,836,14625,4536,470,10683,134,66,1177,50,2124,36501,23522
12199,Montana-Dakota Utilities Co.,ND,1999,5,2348,33673,59236,3045,48109,9673,488,10065,167,258,5036,202,6139,96883,69278
12199,Montana-Dakota Utilities Co.,SD,1999,5,395,4297,6915,295,3880,1835,40,688,26,31,465,48,761,9330,8824
12199,Montana-Dakota Utilities Co.,WY,1999,5,548,7140,10960,461,7879,1929,42,768,23,8,104,3,1059,15891,12915
12199,Montana-Dakota Utilities Co.,MT,1999,6,755,10035,18790,910,15561,4580,494,11705,135,70,1309,50,2229,38610,23555
12199,Montana-Dakota Utilities Co.,ND,1999,6,2400,34596,59293,2946,45715,9724,529,11278,166,243,4687,202,6118,96276,69385
12199,Montana-Dakota Utilities Co.,SD,1999,6,391,4211,6919,305,3809,1852,43,781,26,34,535,49,773,9336,8846
12199,Montana-Dakota Utilities Co.,WY,1999,6,533,6703,10974,551,9456,1977,32,279,23,9,129,3,1125,16567,12977
12199,Montana-Dakota Utilities Co.,MT,1999,7,945,12822,18770,998,18054,4595,465,10821,135,75,1506,50,2483,43203,23550
12199,Montana-Dakota Utilities Co.,ND,1999,7,3000,44867,59358,3482,57108,9763,556,11655,166,256,5090,211,7294,118720,69498
12199,Montana-Dakota Utilities Co.,SD,1999,7,491,5641,6943,350,4850,1864,48,874,26,34,571,48,923,11936,8881
12199,Montana-Dakota Utilities Co.,WY,1999,7,527,6801,10981,613,12140,2002,53,1274,23,7,95,3,1200,20310,13009
12199,Montana-Dakota Utilities Co.,MT,1999,8,1058,14394,18759,998,17472,4590,516,11948,135,74,1493,50,2646,45307,23534
12199,Montana-Dakota Utilities Co.,ND,1999,8,3163,46701,59369,3360,52367,9771,447,8620,166,265,5184,211,7235,112872,69517
12199,Montana-Dakota Utilities Co.,SD,1999,8,530,6017,6946,385,5046,1856,40,691,27,34,518,48,989,12272,8877
12199,Montana-Dakota Utilities Co.,WY,1999,8,704,9325,10958,561,9112,2009,44,777,23,9,131,3,1318,19345,12993
12199,Montana-Dakota Utilities Co.,MT,1999,9,744,9909,18789,821,14108,4574,523,11854,134,57,1067,50,2145,36938,23547
12199,Montana-Dakota Utilities Co.,ND,1999,9,2264,32074,59472,2926,44825,9764,515,10536,164,204,3714,211,5909,91149,69611
12199,Montana-Dakota Utilities Co.,SD,1999,9,363,3927,6922,294,3817,1844,34,552,27,27,414,48,718,8710,8841
12199,Montana-Dakota Utilities Co.,WY,1999,9,481,6055,11010,523,9606,1973,36,586,23,7,93,3,1047,16340,13009
12199,Montana-Dakota Utilities Co.,MT,1999,10,709,9376,18789,838,14365,4574,643,14382,134,65,1181,50,2255,39304,23547
12199,Montana-Dakota Utilities Co.,ND,1999,10,2511,35684,59472,3094,49937,9764,444,9589,164,265,4906,211,6314,100116,69611
12199,Montana-Dakota Utilities Co.,SD,1999,10,406,4368,6922,321,4325,1844,40,721,27,35,567,48,802,9981,8841
12199,Montana-Dakota Utilities Co.,WY,1999,10,582,7530,11010,505,8795,1973,40,662,23,9,128,3,1136,17115,13009
12199,Montana-Dakota Utilities Co.,MT,1999,11,847,11326,18789,861,15769,4574,582,14999,134,62,1174,50,2352,43268,23547
12199,Montana-Dakota Utilities Co.,ND,1999,11,2420,34837,59472,2831,42955,9764,535,11258,164,255,4786,211,6041,93836,69611
12199,Montana-Dakota Utilities Co.,SD,1999,11,375,4053,6922,305,4000,1844,38,606,27,30,426,48,748,9085,8841
12199,Montana-Dakota Utilities Co.,WY,1999,11,612,8245,11010,481,8827,1973,50,979,23,9,135,3,1152,18186,13009
12199,Montana-Dakota Utilities Co.,MT,1999,12,937,12645,18789,894,15797,4574,682,16598,134,65,1163,50,2578,46203,23547
12199,Montana-Dakota Utilities Co.,ND,1999,12,3007,45077,59472,3174,51592,9764,502,9703,164,277,5152,211,6960,111524,69611
12199,Montana-Dakota Utilities Co.,SD,1999,12,480,5562,6922,332,4566,1844,35,598,27,34,503,48,881,11229,8841
12199,Montana-Dakota Utilities Co.,WY,1999,12,744,10446,11010,532,9496,1973,44,792,23,9,138,3,1329,20872,13009
12293,City of Memphis,TN,1999,1,24779,384769,334530,27325,476489,40199,5396,140622,168,1477,20541,16535,58977,1022421,391432
12293,City of Memphis,TN,1999,2,19815,303057,340825,27516,448582,40866,5616,152428,118,862,13012,16710,53809,917079,398519
12293,City of Memphis,TN,1999,3,19880,304022,341347,27200,452020,40995,5442,142425,113,2091,26003,16820,54613,924470,399275
12293,City of Memphis,TN,1999,4,20204,309920,341297,29024,483673,40898,5558,149630,110,862,13445,16897,55648,956668,399202
12293,City of Memphis,TN,1999,5,22659,350312,342165,30168,512137,40977,6126,154632,141,2268,29510,16928,61221,1046591,400211
12293,City of Memphis,TN,1999,6,34102,537741,343897,34851,594470,41056,6286,160223,138,1035,17099,16951,76274,1309533,402042
12293,City of Memphis,TN,1999,7,42459,672110,344964,37638,684417,41140,7198,198989,136,2435,27930,17056,89730,1583446,403296
12293,City of Memphis,TN,1999,8,45897,726567,345109,38263,701438,41296,6959,131710,136,1736,24196,17012,92855,1583911,403553
12293,City of Memphis,TN,1999,9,37841,598299,345730,37443,579581,41504,6884,156296,136,1780,25127,17062,83948,1359303,404432
12293,City of Memphis,TN,1999,10,23013,356262,344275,31704,525111,41655,6071,153586,135,1780,25207,17068,62568,1060166,403133
12293,City of Memphis,TN,1999,11,19029,290236,343835,29494,482204,41522,6043,153026,137,1042,17536,17010,55608,943002,402504
12293,City of Memphis,TN,1999,12,22556,348495,344055,29428,503091,41544,6137,172178,134,1609,22036,17006,59730,1045800,402739
12301,Nodak Electric Cooperative,ND,1999,1,2063,38931,11914,251,5261,209,471,15005,91,333,8155,162,3118,67352,12376
12301,Nodak Electric Cooperative,ND,1999,2,1774,31385,11885,276,3756,210,415,11550,92,322,7630,162,2787,54321,12349
12301,Nodak Electric Cooperative,ND,1999,3,1444,26011,11885,169,3060,210,397,12390,92,336,6349,162,2346,47810,12349
12301,Nodak Electric Cooperative,ND,1999,4,1163,18980,11638,274,6292,389,443,13291,193,257,6349,162,2137,44912,12382
12301,Nodak Electric Cooperative,ND,1999,5,1275,18804,11644,227,4132,400,373,11560,143,318,7486,151,2193,41982,12338
12301,Nodak Electric Cooperative,ND,1999,6,746,8135,11683,231,4004,399,405,11296,144,282,6393,152,1664,29828,12378
12301,Nodak Electric Cooperative,ND,1999,7,860,12255,11565,294,4795,537,386,11363,144,244,5921,150,1784,34334,12396
12301,Nodak Electric Cooperative,ND,1999,8,995,13467,11718,252,3486,401,532,13868,152,258,6533,152,2037,37354,12423
12301,Nodak Electric Cooperative,ND,1999,9,1108,15488,11740,308,2321,399,428,10812,156,240,5729,153,2084,34350,12448
12301,Nodak Electric Cooperative,ND,1999,10,1165,17717,11838,367,5474,398,431,12143,158,231,5333,151,2194,40667,12545
12301,Nodak Electric Cooperative,ND,1999,11,1239,20219,11867,346,4503,400,472,13416,159,244,6139,151,2301,44277,12577
12301,Nodak Electric Cooperative,ND,1999,12,1761,27660,11858,432,6199,404,463,12716,160,263,6413,151,2919,52988,12573
12341,Mid American Energy Company,IA,1999,1,32687,400245,489385,17828,292175,65064,16869,463550,990,5814,74999,9351,73198,1230969,564790
12341,Mid American Energy Company,IL,1999,1,3753,49980,75246,2360,36817,8788,1230,23359,30,186,3817,789,7529,113973,84853
12341,Mid American Energy Company,SD,1999,1,173,2725,2685,141,2142,458,119,927,11,18,321,77,451,6115,3231
12341,Mid American Energy Company,IA,1999,2,23130,302474,489385,15963,238393,65064,18832,427963,990,5777,72217,9351,63702,1041047,564790
12341,Mid American Energy Company,IL,1999,2,2915,39112,75246,2193,44102,8788,672,22099,30,283,5774,789,6063,111087,84853
12341,Mid American Energy Company,SD,1999,2,139,2214,2685,138,2210,458,197,4223,11,34,445,77,508,9092,3231
12341,Mid American Energy Company,IA,1999,3,26300,312008,489385,16694,261490,65064,18787,473321,990,2949,85554,9351,64730,1132373,564790
12341,Mid American Energy Company,IL,1999,3,3209,40748,75246,2475,43445,8788,1880,56378,30,298,5521,789,7862,146092,84853
12341,Mid American Energy Company,SD,1999,3,140,2067,2685,137,2193,458,129,3313,11,22,335,77,428,7908,3231
12341,Mid American Energy Company,IA,1999,4,23676,258533,489385,15524,241635,65064,18827,464714,990,4757,73555,9351,62784,1038437,564790
12341,Mid American Energy Company,IL,1999,4,2395,32491,75246,1956,36725,8788,2299,52753,30,255,4594,789,6905,126563,84853
12341,Mid American Energy Company,SD,1999,4,147,2070,2685,135,2016,458,283,6813,11,21,296,77,586,11195,3231
