UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),COM_REV (Thousand $),COM_SALES (MwH),IND_REV (Thousand $),IND_SALES (MwH),OTH_REV (Thousand $),OTH_SALES (MwH),TOT_REV (Thousand $),TOT_SALES (MwH)
6422,City of Florence,AL,1998,10,3104,48472,2113,31746,737,13699,61,554,6015,94471
6422,City of Florence,AL,1998,11,2263,34498,1775,26203,672,12277,61,549,4771,73527
6422,City of Florence,AL,1998,12,2699,41725,1821,27291,635,11246,61,544,5216,80806
6452,Florida Power & Light Co,FL,1998,1,264456,3379832,168632,2630380,15681,317463,6816,89259,455585,6416934
6452,Florida Power & Light Co,FL,1998,2,230970,2952334,159831,2441349,14662,292499,5720,65944,411183,5752126
6452,Florida Power & Light Co,FL,1998,3,228104,2914158,159572,2447243,16058,325104,7680,109611,411414,5796116
6452,Florida Power & Light Co,FL,1998,4,230852,2940968,170886,2569581,17043,338722,7111,90233,425892,5939504
6452,Florida Power & Light Co,FL,1998,5,253943,3228029,179139,2726020,16607,328283,7313,96369,457002,6378701
6452,Florida Power & Light Co,FL,1998,6,348896,4428039,198778,3087734,16784,336484,7295,95061,571753,7947318
6452,Florida Power & Light Co,FL,1998,7,387346,4910895,209499,3287072,16064,315125,7224,94333,620133,8607425
6452,Florida Power & Light Co,FL,1998,8,372790,4730847,201907,3154062,17027,342995,3810,52481,595534,8280385
6452,Florida Power & Light Co,FL,1998,9,374371,4748353,204112,3191190,15533,310252,5252,58065,599268,8307860
6452,Florida Power & Light Co,FL,1998,10,343019,4355815,201285,3130132,15955,317775,8494,120490,568753,7924212
6452,Florida Power & Light Co,FL,1998,11,281178,3546648,196486,3037960,17881,360309,9676,139801,505221,7084718
6452,Florida Power & Light Co,FL,1998,12,263676,3324403,189115,2937216,17961,366399,5687,67379,476439,6695397
6455,Florida Power Corporation,FL,1998,1,110774,1288514,43096,711050,15867,328555,10024,177084,179761,2505203
6455,Florida Power Corporation,FL,1998,2,101246,1162567,39788,656259,15609,318626,9769,171066,166412,2308518
6455,Florida Power Corporation,FL,1998,3,96642,1104707,40811,663566,16275,335690,10225,181827,163953,2285790
6455,Florida Power Corporation,FL,1998,4,98452,1111939,46827,756050,18363,373889,10929,188812,174571,2430690
6455,Florida Power Corporation,FL,1998,5,97908,1111182,50092,807648,18246,368449,11407,195148,177653,2482427
6455,Florida Power Corporation,FL,1998,6,139177,1636604,56737,934001,18658,377900,12717,223907,227289,3172412
6455,Florida Power Corporation,FL,1998,7,151387,1793058,57928,951850,17912,362865,12472,218355,239699,3326128
6455,Florida Power Corporation,FL,1998,8,152512,1802172,60694,1006236,19134,388967,13237,231402,245577,3428777
6455,Florida Power Corporation,FL,1998,9,141125,1664838,55769,922826,18474,377480,13312,232851,228680,3197995
6455,Florida Power Corporation,FL,1998,10,134024,1565495,56939,936864,17593,356168,13653,239177,222209,3097704
6455,Florida Power Corporation,FL,1998,11,101772,1156338,51313,835753,18969,386828,12613,215036,184667,2593955
6455,Florida Power Corporation,FL,1998,12,99559,1128856,48895,817244,19335,399974,11912,210938,179701,2557012
6604,City of Fort Collins,CO,1998,1,1898,33004,1598,29248,1021,27281,8,198,4525,89731
6604,City of Fort Collins,CO,1998,2,1898,33004,1598,29248,1021,27281,8,198,4525,89731
6604,City of Fort Collins,CO,1998,3,1797,30813,1495,27647,1006,25287,9,198,4307,83945
6604,City of Fort Collins,CO,1998,4,1569,26032,1550,30553,1037,27488,8,198,4164,84271
6604,City of Fort Collins,CO,1998,5,1503,24409,1562,30274,1051,27526,9,198,4125,82407
6604,City of Fort Collins,CO,1998,6,1408,22556,1783,32172,1148,28818,9,198,4348,83744
6604,City of Fort Collins,CO,1998,7,1592,25947,1892,34283,1176,28521,9,198,4669,88949
6604,City of Fort Collins,CO,1998,8,1707,28028,2044,38312,1232,31622,8,198,4991,98160
6604,City of Fort Collins,CO,1998,9,1674,27500,2033,37815,1268,31479,9,199,4984,96993
6604,City of Fort Collins,CO,1998,10,1578,25695,1956,35589,1231,30140,9,201,4774,91625
6604,City of Fort Collins,CO,1998,11,1626,27021,1668,32153,1123,29223,8,201,4425,88598
6604,City of Fort Collins,CO,1998,12,1790,30472,1676,31591,1068,27123,9,200,4543,89386
6641,4-County Electric Power Assn,MS,1998,1,3184,45200,960,12090,546,13229,14,184,4704,70703
6641,4-County Electric Power Assn,MS,1998,2,3080,43186,986,12859,565,13682,14,174,4645,69911
6641,4-County Electric Power Assn,MS,1998,3,2599,35489,911,10982,571,13220,12,148,4093,59839
6641,4-County Electric Power Assn,MS,1998,4,2516,34055,971,12081,605,14867,13,155,4105,61158
6641,4-County Electric Power Assn,MS,1998,5,2278,30004,989,11986,578,13605,12,134,3857,55729
6641,4-County Electric Power Assn,MS,1998,6,3010,42298,1224,16298,672,14665,13,149,4919,73410
6641,4-County Electric Power Assn,MS,1998,7,3950,57991,1342,18218,889,14087,8,109,6189,90405
6641,4-County Electric Power Assn,MS,1998,8,3804,55477,1420,18951,626,14174,8,150,5858,88752
6641,4-County Electric Power Assn,MS,1998,9,3816,52309,1422,19215,832,14753,14,177,6084,86454
6641,4-County Electric Power Assn,MS,1998,10,3220,45661,1255,16518,607,13279,14,179,5096,75637
6641,4-County Electric Power Assn,MS,1998,11,2385,31783,1043,13187,622,14900,15,195,4065,60065
6641,4-County Electric Power Assn,MS,1998,12,2517,32754,961,11778,598,13607,14,166,4090,58305
6779,City of Fremont,NE,1998,1,422,10072,168,3522,574,15357,30,701,1194,29652
6779,City of Fremont,NE,1998,2,427,10234,172,3630,556,14885,26,586,1181,29335
6779,City of Fremont,NE,1998,3,376,8617,155,3200,556,14913,26,654,1113,27384
6779,City of Fremont,NE,1998,4,398,9335,164,3430,551,14299,10,621,1123,27685
6779,City of Fremont,NE,1998,5,338,7402,148,3002,566,14811,28,702,1080,25917
6779,City of Fremont,NE,1998,6,383,7704,154,2806,638,15682,27,674,1202,26866
6779,City of Fremont,NE,1998,7,458,9586,159,2917,656,16157,30,705,1303,29365
6779,City of Fremont,NE,1998,8,674,15424,195,3653,700,17538,26,653,1595,37268
6779,City of Fremont,NE,1998,9,630,14186,198,3725,712,17990,27,619,1567,36520
6779,City of Fremont,NE,1998,10,527,13352,191,4009,701,18721,28,698,1447,36780
6779,City of Fremont,NE,1998,11,368,8188,153,3095,609,15850,28,625,1158,27758
6779,City of Fremont,NE,1998,12,360,7994,150,3045,603,15619,33,827,1146,27485
7140,Georgia Power Company,GA,1998,1,108475,1634676,120091,1713771,75766,2021098,4038,46457,308370,5416002
7140,Georgia Power Company,GA,1998,2,87850,1300426,114691,1683797,76445,2176888,3789,44407,282775,5205518
7140,Georgia Power Company,GA,1998,3,91895,1334153,119328,1676856,86382,2285203,4175,44132,301780,5340344
7140,Georgia Power Company,GA,1998,4,77462,1113832,120496,1806547,73907,1958476,3976,44167,275841,4923022
7140,Georgia Power Company,GA,1998,5,116863,1510192,134928,1713003,115705,2569388,4003,43075,371499,5835658
7140,Georgia Power Company,GA,1998,6,196223,2272463,151356,2215490,128581,2351917,4243,46833,480403,6886703
7140,Georgia Power Company,GA,1998,7,222288,2510005,161190,2336505,120839,2254853,4291,46299,508608,7147662
7140,Georgia Power Company,GA,1998,8,183873,2179002,153966,2251561,118321,2548680,4246,45380,460406,7024623
7140,Georgia Power Company,GA,1998,9,135972,1746117,142317,2042099,103304,2274856,4244,45857,385837,6108929
7140,Georgia Power Company,GA,1998,10,95910,1415779,134183,1970028,98057,2195231,4114,46835,332264,5627873
7140,Georgia Power Company,GA,1998,11,75680,1110220,117536,1665019,85342,2534699,4037,44953,282595,5354891
7140,Georgia Power Company,GA,1998,12,94207,1354620,121280,1786716,88233,2111859,4119,45065,307839,5298260
7174,Gibson County Elec Member Corp,TN,1998,1,2846,44752,848,12502,438,8905,17,242,4149,66401
7174,Gibson County Elec Member Corp,TN,1998,2,2371,36105,763,10845,362,6718,19,284,3515,53592
7174,Gibson County Elec Member Corp,TN,1998,3,2414,36860,732,9961,427,7812,19,284,3592,54917
7174,Gibson County Elec Member Corp,TN,1998,4,2052,30194,758,10548,506,10373,0,0,3316,51423
7174,Gibson County Elec Member Corp,TN,1998,5,1741,24559,757,10402,529,10515,18,258,3045,45734
7174,Gibson County Elec Member Corp,TN,1998,6,2570,39587,953,13833,531,10704,18,250,4072,64374
7174,Gibson County Elec Member Corp,TN,1998,7,3279,52605,1017,15040,613,12952,19,283,4928,80880
7174,Gibson County Elec Member Corp,TN,1998,8,2935,46264,999,14513,524,10332,18,247,4476,71356
7174,Gibson County Elec Member Corp,TN,1998,9,2825,44246,1036,15192,574,11808,19,283,4454,71529
7174,Gibson County Elec Member Corp,TN,1998,10,2309,34803,1089,15570,679,13454,20,313,4097,64140
7174,Gibson County Elec Member Corp,TN,1998,11,1856,26600,804,11550,664,11328,21,319,3345,49797
7174,Gibson County Elec Member Corp,TN,1998,12,2118,31365,725,9744,441,8179,22,341,3306,49629
7222,City of Gillette,WY,1998,1,632,8955,535,9803,0,0,0,0,1167,18758
7222,City of Gillette,WY,1998,2,503,6994,466,8405,0,0,0,0,969,15399
7222,City of Gillette,WY,1998,3,471,6453,513,8765,0,0,0,0,984,15218
7222,City of Gillette,WY,1998,4,506,7364,531,9304,0,0,10,183,1047,18518
7222,City of Gillette,WY,1998,5,349,4673,385,8200,0,0,10,183,744,13056
7222,City of Gillette,WY,1998,6,334,4365,495,8279,0,0,10,183,839,12827
7222,City of Gillette,WY,1998,7,388,5222,546,9280,0,0,0,0,934,14502
7222,City of Gillette,WY,1998,8,386,5187,615,10857,0,0,10,183,1011,16227
7222,City of Gillette,WY,1998,9,369,4901,566,9924,0,0,0,0,935,14825
7222,City of Gillette,WY,1998,10,402,5486,681,12567,0,0,0,0,1083,18053
7222,City of Gillette,WY,1998,11,352,4803,579,10699,0,0,0,0,931,15502
7222,City of Gillette,WY,1998,12,435,6130,520,8743,0,0,0,0,955,14873
7353,"Golden Valley Elec Assn, Inc",AK,1998,1,2781,30784,2589,30136,2180,33515,53,560,7603,94995
7353,"Golden Valley Elec Assn, Inc",AK,1998,2,2314,24896,2044,23341,2099,32860,42,409,6499,81506
7353,"Golden Valley Elec Assn, Inc",AK,1998,3,2024,24298,2095,27085,1768,33426,37,410,5924,85219
7353,"Golden Valley Elec Assn, Inc",AK,1998,4,1788,20071,1864,23469,1804,33557,29,301,5485,77398
7353,"Golden Valley Elec Assn, Inc",AK,1998,5,1852,19955,2027,24438,2056,35896,27,255,5962,80544
7353,"Golden Valley Elec Assn, Inc",AK,1998,6,1618,17317,1827,22826,2041,37060,17,145,5503,77348
7353,"Golden Valley Elec Assn, Inc",AK,1998,7,1566,17622,1757,22623,1815,36482,14,125,5152,76852
7353,"Golden Valley Elec Assn, Inc",AK,1998,8,1714,18066,1927,24498,2159,37841,20,185,5820,80590
7353,"Golden Valley Elec Assn, Inc",AK,1998,9,1759,18159,1937,23106,2027,33644,28,270,5751,75179
7353,"Golden Valley Elec Assn, Inc",AK,1998,10,2028,20838,2123,24485,2010,32552,36,358,6197,78233
7353,"Golden Valley Elec Assn, Inc",AK,1998,11,2096,22684,2208,26435,2236,39119,42,440,6582,88678
7353,"Golden Valley Elec Assn, Inc",AK,1998,12,2344,27132,2404,29936,2288,39029,50,557,7086,96654
7601,Green Mountain Power Corp,VT,1998,1,7877,59711,5999,55957,3662,53215,82,403,17620,169286
7601,Green Mountain Power Corp,VT,1998,2,5479,51286,5942,55963,3575,49638,84,414,15080,157346
7601,Green Mountain Power Corp,VT,1998,3,4699,45346,5920,53876,3222,49440,86,409,14927,149071
7601,Green Mountain Power Corp,VT,1998,4,4387,39583,4460,52017,2887,50286,87,407,11821,142293
7601,Green Mountain Power Corp,VT,1998,5,4043,34890,4468,52264,3177,54772,87,407,11775,142333
7601,Green Mountain Power Corp,VT,1998,6,4206,37502,4898,59262,3188,53834,87,407,12379,151005
7601,Green Mountain Power Corp,VT,1998,7,4692,42494,4789,54673,3285,57451,87,407,12853,155025
7601,Green Mountain Power Corp,VT,1998,8,4486,40551,5063,60200,3167,52650,87,407,12803,153808
7601,Green Mountain Power Corp,VT,1998,10,4549,40884,4532,52023,2850,47934,87,407,12018,141248
7601,Green Mountain Power Corp,VT,1998,11,5159,47519,4491,53017,3704,55586,87,411,13441,156533
7601,Green Mountain Power Corp,VT,1998,12,6925,54272,6209,55998,4435,61080,89,416,17658,171766
7604,Green River Electric Corp,KY,1998,1,2162,34395,275,4202,9299,352883,163,2544,11899,394024
7604,Green River Electric Corp,KY,1998,2,1894,30423,256,4026,8438,318713,158,2278,10746,355440
7604,Green River Electric Corp,KY,1998,3,1894,30423,256,4026,8438,318713,158,2278,10746,3555440
7604,Green River Electric Corp,KY,1998,4,1614,24252,279,4318,8998,339967,164,2313,11055,370850
7604,Green River Electric Corp,KY,1998,5,1681,25261,350,5869,9649,360469,224,3706,11904,395305
7604,Green River Electric Corp,KY,1998,6,2090,33052,446,6965,9711,360019,296,4229,12543,404265
7604,Green River Electric Corp,KY,1998,7,2510,40819,435,6846,10194,379882,236,3483,13375,431030
7604,Green River Electric Corp,KY,1998,8,2560,42282,402,6588,10168,378788,170,2756,13300,430414
7604,Green River Electric Corp,KY,1998,9,2200,34787,345,5337,9924,369586,241,3699,12710,413409
7604,Green River Electric Corp,KY,1998,10,1566,24942,337,5437,10018,370651,208,3270,12129,404300
7604,Green River Electric Corp,KY,1998,11,1499,23323,361,5673,9944,368706,235,3464,12039,401166
7604,Green River Electric Corp,KY,1998,12,2011,31964,353,5533,10266,380432,234,3709,12864,421638
7625,City of Greeneville,TN,1998,1,3106,52057,428,6131,1849,40081,84,814,5467,99083
7625,City of Greeneville,TN,1998,2,2614,43832,390,5538,1971,45188,84,813,5059,95371
7625,City of Greeneville,TN,1998,3,2276,38127,357,5001,1768,37998,84,814,4485,81940
7625,City of Greeneville,TN,1998,4,2045,34149,369,5194,2045,46296,85,830,4544,86469
7625,City of Greeneville,TN,1998,6,1627,26796,369,5185,2178,47357,84,835,4258,80173
7625,City of Greeneville,TN,1998,7,2070,34496,428,6134,2444,45344,83,835,5025,86809
7625,City of Greeneville,TN,1998,8,2013,33523,422,6030,2312,46207,85,829,4832,86589
7625,City of Greeneville,TN,1998,9,1949,32413,412,5877,2298,51013,85,835,4744,90138
7625,City of Greeneville,TN,1998,10,1637,26956,361,5062,2305,48649,85,841,4388,81508
7625,City of Greeneville,TN,1998,11,1599,26308,305,4171,2009,44739,84,834,3997,76052
7625,City of Greeneville,TN,1998,12,2205,36917,359,5025,1938,41749,84,820,4586,84511
7716,Groton Dept of Utilities,CT,1998,1,1021,10972,773,9905,1930,32147,95,955,3819,53979
7716,Groton Dept of Utilities,CT,1998,2,964,10289,741,9418,1671,26420,86,826,3462,46952
7716,Groton Dept of Utilities,CT,1998,3,895,9489,729,9125,1738,29074,84,788,3446,48476
7716,Groton Dept of Utilities,CT,1998,4,796,8324,700,8783,1691,27812,80,718,3267,45637
7716,Groton Dept of Utilities,CT,1998,5,631,6377,658,8073,1635,26765,80,726,3004,41941
7716,Groton Dept of Utilities,CT,1998,6,667,6796,710,8842,1724,29777,78,675,3179,46090
7716,Groton Dept of Utilities,CT,1998,7,740,7656,769,9713,1789,30705,81,727,3379,48801
7716,Groton Dept of Utilities,CT,1998,8,780,8127,788,10124,1759,31583,86,810,3413,50644
7716,Groton Dept of Utilities,CT,1998,9,777,8092,778,9925,1764,31749,80,731,3399,50497
7716,Groton Dept of Utilities,CT,1998,10,677,6911,709,8782,1643,28050,77,723,3106,44466
7716,Groton Dept of Utilities,CT,1998,11,725,7480,670,8460,1636,27089,78,688,3109,43717
7716,Groton Dept of Utilities,CT,1998,12,831,8724,687,9071,1688,28132,73,718,3279,46645
7801,Gulf Power Company,FL,1998,1,23182,350854,11329,193114,4874,139136,195,1659,39580,684763
7801,Gulf Power Company,FL,1998,2,20088,296114,11494,192717,4579,126096,180,1550,36341,616477
7801,Gulf Power Company,FL,1998,3,20581,310273,12482,229078,4489,139575,173,1561,37725,680487
7801,Gulf Power Company,FL,1998,4,16609,256765,12071,225039,4894,157154,165,1538,33739,640496
7801,Gulf Power Company,FL,1998,5,23750,378292,15835,309094,6248,167659,170,1580,46003,856625
7801,Gulf Power Company,FL,1998,6,29480,505388,14544,300746,10178,169696,167,1572,54369,977402
7801,Gulf Power Company,FL,1998,7,31031,526514,15696,323038,7898,171857,182,1535,54807,1022944
7801,Gulf Power Company,FL,1998,8,30057,501982,15907,321628,6871,175358,151,1346,52986,1000314
7801,Gulf Power Company,FL,1998,9,23926,399442,14729,298087,5743,158689,199,1889,44597,858107
7801,Gulf Power Company,FL,1998,10,22180,361217,12207,245425,4757,142949,171,1558,39315,751149
7801,Gulf Power Company,FL,1998,11,16295,250740,12546,238836,4045,136429,175,1590,33061,627595
7801,Gulf Power Company,FL,1998,12,19029,299977,12119,235131,5274,148978,173,1574,36595,685660
7806,Gulf States Utilities Company,LA,1998,1,26935,311087,23107,300417,43116,894691,1403,15278,94561,1521473
7806,Gulf States Utilities Company,TX,1998,1,22854,345906,14159,221311,20681,585888,1592,27019,59286,1180124
7806,Gulf States Utilities Company,LA,1998,2,21438,256713,19826,265157,39041,905555,1698,20203,82003,1447628
7806,Gulf States Utilities Company,TX,1998,2,19415,283595,12788,196056,20163,583984,1913,31163,54279,1094798
7806,Gulf States Utilities Company,LA,1998,3,18521,244676,17539,261571,33831,826560,1942,26248,71834,1359055
7806,Gulf States Utilities Company,TX,1998,3,19161,278664,12932,196608,18765,551237,2098,33828,52956,1060337
7806,Gulf States Utilities Company,LA,1998,4,16834,238457,16762,274112,33419,927690,1805,26393,68820,1466652
7806,Gulf States Utilities Company,TX,1998,4,18103,257884,13020,203533,19326,593085,2087,34358,52536,1088860
7806,Gulf States Utilities Company,LA,1998,5,19375,267461,18839,296803,36413,891725,1492,20211,76119,1476200
7806,Gulf States Utilities Company,TX,1998,5,19977,270683,13904,216941,21703,606972,1804,30332,57388,1124928
7806,Gulf States Utilities Company,LA,1998,6,32278,452311,23534,377179,39736,956320,1533,20824,97082,1806634
7806,Gulf States Utilities Company,TX,1998,6,32892,460680,17103,277893,24039,638765,1920,33628,75954,1410966
7806,Gulf States Utilities Company,LA,1998,7,37103,517605,24254,387182,39299,906090,1354,17444,102010,1828321
7806,Gulf States Utilities Company,TX,1998,7,40267,569085,18369,303847,24296,621155,1939,35246,84871,1529333
7806,Gulf States Utilities Company,LA,1998,8,37857,534116,25017,401493,39494,919738,1273,16515,103641,1871862
7806,Gulf States Utilities Company,TX,1998,8,34509,571578,14773,311649,23290,621239,1368,27940,73940,1532406
7806,Gulf States Utilities Company,LA,1998,9,36798,506066,25545,397396,40111,908929,1303,16425,103757,1828816
7806,Gulf States Utilities Company,TX,1998,9,16207,511816,5839,300790,22561,654077,536,27246,45143,1493929
7806,Gulf States Utilities Company,LA,1998,10,31726,451846,24125,390571,39229,953353,1264,16473,96344,1812243
7806,Gulf States Utilities Company,TX,1998,10,30111,459635,16827,302586,22602,617760,1170,19402,70710,1399383
7806,Gulf States Utilities Company,LA,1998,11,20659,287277,19884,317321,37106,953315,1185,15095,78834,1573008
7806,Gulf States Utilities Company,TX,1998,11,18175,300010,14103,246432,19807,597007,1097,17384,53182,1160833
7806,Gulf States Utilities Company,LA,1998,12,17275,247462,17886,295649,31718,869434,1121,14743,68000,1427288
7806,Gulf States Utilities Company,TX,1998,12,17289,278767,12810,232834,14647,573152,1018,16896,45764,1101649
8245,Hastings Utilities,NE,1998,1,430,7797,330,6415,473,14576,52,1338,1285,30126
8245,Hastings Utilities,NE,1998,2,375,6543,323,6277,473,14451,44,1142,1215,28413
8245,Hastings Utilities,NE,1998,3,375,6544,327,6351,506,14243,48,1220,1256,28358
8245,Hastings Utilities,NE,1998,4,360,6169,323,6247,484,14905,46,1166,1213,28487
8245,Hastings Utilities,NE,1998,5,332,5566,303,5836,488,14712,43,1091,1166,27205
8245,Hastings Utilities,NE,1998,6,426,7596,345,6716,501,15027,52,1275,1324,30614
8245,Hastings Utilities,NE,1998,7,748,12908,440,8678,508,14781,62,1490,1758,37857
8245,Hastings Utilities,NE,1998,8,644,11022,407,7970,458,12676,56,1366,1565,33034
8245,Hastings Utilities,NE,1998,9,709,12189,418,8222,552,17419,57,1385,1736,39215
8245,Hastings Utilities,NE,1998,10,410,7244,346,6741,526,16194,46,1163,1328,31342
8245,Hastings Utilities,NE,1998,11,343,5791,317,6136,506,15368,47,1208,1213,28503
8245,Hastings Utilities,NE,1998,12,377,6541,317,6139,503,15299,49,1274,1246,29253
8287,Hawaii Electric Light Co. Inc.,HI,1998,1,5685,29904,4660,24994,2756,19312,61,344,13162,74554
8287,Hawaii Electric Light Co. Inc.,HI,1998,2,4910,24948,4668,24829,2697,18235,51,283,12326,68295
8287,Hawaii Electric Light Co. Inc.,HI,1998,3,5248,27817,4994,27984,2776,20471,57,333,13075,76605
8287,Hawaii Electric Light Co. Inc.,HI,1998,4,5019,27309,4639,28291,2699,19615,54,322,12411,73537
8287,Hawaii Electric Light Co. Inc.,HI,1998,5,5165,27854,4612,26231,2696,19838,54,324,12527,74247
8287,Hawaii Electric Light Co. Inc.,HI,1998,6,5121,27524,4666,26447,2640,19353,52,309,12479,73633
8287,Hawaii Electric Light Co. Inc.,HI,1998,7,5252,27816,5052,28493,2817,20199,57,334,13178,76842
8287,Hawaii Electric Light Co. Inc.,HI,1998,8,5176,27984,5073,29068,2805,21295,55,326,13109,78673
8287,Hawaii Electric Light Co. Inc.,HI,1998,9,5039,27204,4958,28671,2618,19727,52,308,12667,75910
8287,Hawaii Electric Light Co. Inc.,HI,1998,10,5245,28472,5127,29514,2617,19499,56,333,13045,77818
8287,Hawaii Electric Light Co. Inc.,HI,1998,11,5045,27833,4722,27284,2521,19276,47,289,12335,74682
8287,Hawaii Electric Light Co. Inc.,HI,1998,12,5524,30692,4748,27595,2607,19746,55,330,12934,78363
8400,Henderson-Union Rural E C C,KY,1998,1,1355,21465,377,6032,5372,197108,1,12,7105,224617
8400,Henderson-Union Rural E C C,KY,1998,2,1373,21845,361,5715,4877,177010,1,12,6612,204582
8400,Henderson-Union Rural E C C,KY,1998,3,1282,20064,331,5101,5370,196608,1,12,6984,221785
8400,Henderson-Union Rural E C C,KY,1998,4,1190,18217,347,5412,5149,188368,1,12,6687,212009
8400,Henderson-Union Rural E C C,KY,1998,5,1002,14498,321,4820,5281,193758,1,12,6605,213088
8400,Henderson-Union Rural E C C,KY,1998,6,1104,16673,345,5304,5145,187726,1,12,6595,209715
8400,Henderson-Union Rural E C C,KY,1998,7,1388,21781,395,6208,5383,195996,1,12,7167,223997
8400,Henderson-Union Rural E C C,KY,1998,8,1499,24005,394,6230,5430,196875,1,12,7324,227122
8400,Henderson-Union Rural E C C,KY,1998,9,1500,23721,426,6658,5305,189672,1,12,7232,220063
8400,Henderson-Union Rural E C C,KY,1998,10,1300,20800,401,6178,5420,195316,1,12,7122,222306
8400,Henderson-Union Rural E C C,KY,1998,11,1065,16090,362,5516,5251,188587,1,12,6679,210205
8400,Henderson-Union Rural E C C,KY,1998,12,1082,16404,338,5157,5402,195968,1,12,6823,217541
8901,Houston Lighting & Power Co,TX,1998,1,106788,1429257,84009,1252819,96514,2388712,2088,10892,289399,5081680
8901,Houston Lighting & Power Co,TX,1998,2,83842,1108153,76570,1091299,103373,2582457,2153,11098,265938,4793007
8901,Houston Lighting & Power Co,TX,1998,3,80403,1059611,76302,1080232,97025,2347411,2125,11036,255855,4498290
8901,Houston Lighting & Power Co,TX,1998,4,83804,1100282,80057,1143911,101277,2523138,2134,11065,267272,4778396
8901,Houston Lighting & Power Co,TX,1998,5,105803,1245584,86009,1244502,104901,2624841,2143,11101,298856,5126028
8901,Houston Lighting & Power Co,TX,1998,6,186840,2129154,99472,1508927,111689,2802194,2148,11116,400149,6451391
8901,Houston Lighting & Power Co,TX,1998,7,239510,2664249,105150,1603111,115404,2810188,2177,11200,462241,7088748
8901,Houston Lighting & Power Co,TX,1998,8,252512,2782824,108174,1651576,121741,3023426,2193,11256,484620,7469082
8901,Houston Lighting & Power Co,TX,1998,9,228161,2524124,107207,1605940,117203,2887831,2192,11221,454763,7029116
8901,Houston Lighting & Power Co,TX,1998,10,207167,2301076,105861,1579991,110999,2728211,2196,11208,426223,6620486
8901,Houston Lighting & Power Co,TX,1998,11,117140,1532669,92913,1330156,105830,2469985,2208,11245,318091,5344055
8901,Houston Lighting & Power Co,TX,1998,12,94692,1213182,86605,1236890,100555,2447087,2208,11207,284060,4908366
8926,"High Plains Power, Inc.",WY,1998,1,798,10887,374,6796,1048,26090,0,0,2220,43773
8926,"High Plains Power, Inc.",WY,1998,2,769,10678,366,6581,1041,25593,0,0,2176,42852
8926,"High Plains Power, Inc.",WY,1998,3,700,9668,339,5995,988,23850,0,0,2027,39513
8926,"High Plains Power, Inc.",WY,1998,4,674,9149,357,6634,1021,26243,0,0,2052,42026
8926,"High Plains Power, Inc.",WY,1998,5,563,7477,349,5682,954,25266,0,0,1866,38425
8926,"High Plains Power, Inc.",WY,1998,6,697,8942,367,6136,951,24404,0,0,2015,39482
8926,"High Plains Power, Inc.",WY,1998,7,497,676,367,6136,951,24404,0,0,1815,31216
8926,"High Plains Power, Inc.",WY,1998,8,510,6847,418,6929,918,23578,0,0,1846,37354
8926,"High Plains Power, Inc.",WY,1998,9,479,6363,366,6237,894,23284,0,0,1739,35884
8926,"High Plains Power, Inc.",WY,1998,10,646,7758,324,5647,823,21370,0,0,1793,34775
8926,"High Plains Power, Inc.",WY,1998,11,553,7301,288,5018,939,24202,0,0,1780,36521
8926,"High Plains Power, Inc.",WY,1998,12,633,8491,276,4674,895,22993,0,0,1804,36158
9094,City of Huntsville,AL,1998,2,10291,180196,1404,22189,7624,160165,207,2153,19526,364703
9094,City of Huntsville,AL,1998,3,9126,159747,1290,20250,7301,147333,208,2196,17925,329526
9094,City of Huntsville,AL,1998,4,7526,131185,1244,19461,7662,155097,212,2269,16644,308012
9094,City of Huntsville,AL,1998,5,6672,115788,1210,18884,7810,159496,212,2283,15904,296451
9094,City of Huntsville,AL,1998,6,9661,169501,1558,24793,8826,179805,212,2284,20257,376383
9094,City of Huntsville,AL,1998,7,12010,210971,1796,28815,9599,193569,212,2282,23617,435637
9094,City of Huntsville,AL,1998,8,10794,189677,1668,26635,9272,191989,212,2206,21946,410507
9094,City of Huntsville,AL,1998,9,10703,188085,1671,26681,9340,192663,213,2232,21927,409661
9094,City of Huntsville,AL,1998,10,8979,157336,1507,23877,8861,177821,214,2248,19561,361282
9094,City of Huntsville,AL,1998,11,6495,112454,1168,18151,7798,157106,215,2258,15676,289969
9094,City of Huntsville,AL,1998,12,7897,137926,1228,19170,7728,158897,212,2191,17065,318184
9162,IES Utilities,IA,1998,1,19844,246329,13012,202469,13681,395750,459,3522,46996,848070
9162,IES Utilities,IA,1998,2,16604,198025,12060,183954,12982,369549,446,3524,42092,755052
9162,IES Utilities,IA,1998,3,18121,218664,12539,196452,13576,397544,456,3522,44692,816182
9162,IES Utilities,IA,1998,4,15611,186677,11576,174972,13501,402938,452,3523,41140,768110
9162,IES Utilities,IA,1998,5,15184,170490,11526,181388,14167,409289,455,3522,41332,764689
9162,IES Utilities,IA,1998,6,19474,213590,14153,208056,16830,425526,450,3459,50907,850631
9162,IES Utilities,IA,1998,7,28155,287021,18682,238542,19758,418486,453,3467,67048,947516
9162,IES Utilities,IA,1998,8,26076,268340,18114,225610,19131,407064,452,3471,63773,904485
9162,IES Utilities,IA,1998,9,19848,205979,16336,211561,16994,403708,458,3525,53636,824773
9162,IES Utilities,IA,1998,10,16154,188384,13464,203991,14443,426456,441,3405,44502,822236
