UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),COM_REV (Thousand $),COM_SALES (MwH),IND_REV (Thousand $),IND_SALES (MwH),OTH_REV (Thousand $),OTH_SALES (MwH),TOT_REV (Thousand $),TOT_SALES (MwH)
4226,Consolidated Edison Co-NY Inc,NY,1993,9,176684,1081506,328908,2286296,15618,103067,7627,59110,528837,3529979
4226,Consolidated Edison Co-NY Inc,NY,1993,10,127940,778944,271702,1948012,13554,95242,6641,52147,419837,2874345
4226,Consolidated Edison Co-NY Inc,NY,1993,11,123645,770656,209993,1822430,9319,83793,4398,45791,347355,2722670
4226,Consolidated Edison Co-NY Inc,NY,1993,12,135277,860672,223709,1981858,9573,85113,4016,43766,372575,2971409
4254,Consumers Power Co,MI,1993,1,71073,1005613,50644,750233,46147,821468,1668,21571,169532,2598885
4254,Consumers Power Co,MI,1993,2,57858,819441,47659,671726,50398,885835,1612,18327,157527,2395329
4254,Consumers Power Co,MI,1993,3,62646,888082,51463,733499,53727,976390,1621,18575,169457,2616546
4254,Consumers Power Co,MI,1993,4,53546,759779,47161,672542,51647,926629,1604,15875,153958,2374825
4254,Consumers Power Co,MI,1993,5,49681,713084,49589,702019,52778,965757,1603,14641,153651,2395501
4254,Consumers Power Co,MI,1993,6,54995,761079,51200,739541,53664,1012514,1545,12812,161404,2525946
4254,Consumers Power Co,MI,1993,7,66402,898444,55598,837812,52145,993484,1561,14910,175706,2744650
4254,Consumers Power Co,MI,1993,8,69076,939335,62438,900497,57111,1002584,1598,16640,190223,2859056
4254,Consumers Power Co,MI,1993,9,56095,763898,47935,710461,48859,930072,1585,16835,154474,2421266
4254,Consumers Power Co,MI,1993,10,51894,776517,51670,735534,54974,1023449,1636,19879,160174,2555379
4254,Consumers Power Co,MI,1993,11,56110,817690,47879,674470,53044,1011427,1623,20310,158656,2523897
4254,Consumers Power Co,MI,1993,12,63422,923179,49523,780969,51946,990778,1670,22854,166561,2717780
4356,Colorado River Commission,NV,1993,1,0,0,68,2280,1599,60719,0,0,1667,62999
4356,Colorado River Commission,NV,1993,2,0,0,69,1944,1800,57468,0,0,1869,59412
4356,Colorado River Commission,NV,1993,3,0,0,48,1852,1474,62608,0,0,1522,64460
4356,Colorado River Commission,NV,1993,4,0,0,35,1910,883,55021,0,0,918,56931
4356,Colorado River Commission,NV,1993,5,0,0,31,2099,835,62201,0,0,866,64300
4356,Colorado River Commission,NV,1993,6,0,0,48,2424,1146,63043,0,0,1194,65467
4356,Colorado River Commission,NV,1993,7,0,0,38,2243,994,64420,0,0,1032,66663
4356,Colorado River Commission,NV,1993,8,0,0,66,2530,1211,66379,0,0,1277,68909
4356,Colorado River Commission,NV,1993,9,0,0,73,2335,1457,66710,0,0,1530,69045
4356,Colorado River Commission,NV,1993,10,0,0,51,2148,1308,64834,0,0,1359,66982
4356,Colorado River Commission,NV,1993,11,0,0,59,2263,1244,59690,0,0,1303,61953
4356,Colorado River Commission,NV,1993,12,0,0,41,1923,1118,60580,0,0,1159,62503
4373,Cornhusker Public Power Dist,NE,1993,1,672,12908,84,1757,92,2684,1,13,849,17362
4373,Cornhusker Public Power Dist,NE,1993,2,632,11924,81,1678,90,2598,1,22,804,16222
4373,Cornhusker Public Power Dist,NE,1993,3,615,11366,83,1713,95,2869,1,12,794,15960
4373,Cornhusker Public Power Dist,NE,1993,4,532,9200,80,1634,84,2453,1,12,697,13299
4373,Cornhusker Public Power Dist,NE,1993,5,481,7818,79,1636,87,2613,1,12,648,12079
4373,Cornhusker Public Power Dist,NE,1993,6,467,7570,91,1554,118,2766,1,11,677,11901
4373,Cornhusker Public Power Dist,NE,1993,7,485,8061,99,1760,115,2643,1,12,700,12476
4373,Cornhusker Public Power Dist,NE,1993,8,464,7556,88,1563,126,3043,746,4799,1424,16961
4373,Cornhusker Public Power Dist,NE,1993,9,413,6487,85,1475,121,2850,173,261,792,11073
4373,Cornhusker Public Power Dist,NE,1993,10,688,13059,86,1764,104,3216,1,13,879,18052
4373,Cornhusker Public Power Dist,NE,1993,11,748,14039,88,1762,95,2796,21,457,952,19054
4373,Cornhusker Public Power Dist,NE,1993,12,653,12768,87,1708,90,2630,1,14,831,17120
4624,Cumberland Elec Member Corp,TN,1993,1,5554,96643,461,6433,1448,26470,141,1566,7604,131112
4624,Cumberland Elec Member Corp,TN,1993,2,5198,90221,443,6151,1492,28106,140,1536,7273,126014
4624,Cumberland Elec Member Corp,TN,1993,3,5217,90556,433,5977,1517,28727,140,1524,7307,126784
4624,Cumberland Elec Member Corp,TN,1993,4,4137,71080,403,5494,1481,27489,141,1553,6162,105616
4624,Cumberland Elec Member Corp,TN,1993,5,3108,52499,367,5049,1548,27410,141,1548,5164,86506
4624,Cumberland Elec Member Corp,TN,1993,6,3590,59741,418,5828,1493,29695,140,1537,5641,96801
4624,Cumberland Elec Member Corp,TN,1993,7,5077,86627,531,7613,1584,29863,140,1629,7332,125732
4624,Cumberland Elec Member Corp,TN,1993,8,5205,88912,530,7580,1695,32842,139,1528,7569,130862
4624,Cumberland Elec Member Corp,TN,1993,9,4646,78830,494,6989,1701,32952,142,1553,6983,120324
4624,Cumberland Elec Member Corp,TN,1993,10,3184,52442,392,5312,1537,29418,141,1574,5254,88746
4624,Cumberland Elec Member Corp,TN,1993,11,4217,71058,421,5777,1589,30618,143,1574,6370,109027
4624,Cumberland Elec Member Corp,TN,1993,12,4986,84908,443,6136,1536,29197,143,1578,7108,121819
4675,Cuivre River Electric Coop Inc,MO,1993,1,3320,50132,336,6320,0,0,26,160,3682,56612
4675,Cuivre River Electric Coop Inc,MO,1993,2,2921,43464,308,5686,0,0,26,157,3255,49307
4675,Cuivre River Electric Coop Inc,MO,1993,3,3135,47183,344,6487,0,0,25,156,3504,53826
4675,Cuivre River Electric Coop Inc,MO,1993,4,2546,35799,302,5528,0,0,25,152,2873,41479
4675,Cuivre River Electric Coop Inc,MO,1993,5,2098,26869,300,5578,0,0,25,148,2423,32595
4675,Cuivre River Electric Coop Inc,MO,1993,6,2074,26103,306,5660,0,0,25,148,2405,31911
4675,Cuivre River Electric Coop Inc,MO,1993,7,2845,39491,341,6495,0,0,25,152,3211,46138
4675,Cuivre River Electric Coop Inc,MO,1993,8,3034,42926,354,6799,0,0,25,152,3413,49877
4675,Cuivre River Electric Coop Inc,MO,1993,9,2937,40931,352,6689,0,0,25,152,3314,47772
4675,Cuivre River Electric Coop Inc,MO,1993,10,2080,26276,323,6077,0,0,26,152,2429,32505
4675,Cuivre River Electric Coop Inc,MO,1993,11,2367,31419,279,5280,0,0,26,152,2672,36851
4675,Cuivre River Electric Coop Inc,MO,1993,12,2818,43524,301,6118,0,0,26,160,3145,49802
4911,Dawson County Public Pwr Dist,NE,1993,1,899,18549,164,3146,19,429,4,60,1086,22184
4911,Dawson County Public Pwr Dist,NE,1993,2,715,15640,157,2961,13,316,3,46,888,18963
4911,Dawson County Public Pwr Dist,NE,1993,3,689,14968,146,2777,14,323,3,39,852,18107
4911,Dawson County Public Pwr Dist,NE,1993,4,575,12138,144,2733,24,608,17,779,760,16258
4911,Dawson County Public Pwr Dist,NE,1993,5,479,9477,130,2450,32,818,59,1112,700,13857
4911,Dawson County Public Pwr Dist,NE,1993,6,557,8558,160,2498,34,740,39,1074,790,12870
4911,Dawson County Public Pwr Dist,NE,1993,7,591,9244,172,2656,39,870,118,3822,920,16592
4911,Dawson County Public Pwr Dist,NE,1993,8,610,9577,177,2690,33,706,226,6501,1046,19474
4911,Dawson County Public Pwr Dist,NE,1993,9,564,8779,167,2530,33,819,11,271,775,12399
4911,Dawson County Public Pwr Dist,NE,1993,10,431,8545,142,2621,36,943,454,11661,1063,23770
4911,Dawson County Public Pwr Dist,NE,1993,11,660,14080,168,3277,26,622,3,40,857,18019
4911,Dawson County Public Pwr Dist,NE,1993,12,1690,27817,237,4281,29,695,2,43,1958,32836
4958,Decatur City of,AL,1993,1,1664,33029,276,4827,2924,76090,57,563,4921,114509
4958,Decatur City of,AL,1993,2,1624,32218,291,4964,2955,75010,52,569,4922,112761
4958,Decatur City of,AL,1993,3,1783,35435,296,5063,3079,79607,52,571,5210,120676
4958,Decatur City of,AL,1993,4,1313,26037,260,4409,3004,77125,54,616,4631,108187
4958,Decatur City of,AL,1993,5,1084,21342,266,4519,3138,81299,51,637,4539,107797
4958,Decatur City of,AL,1993,6,1339,26482,316,5471,3387,83534,55,644,5097,116131
4958,Decatur City of,AL,1993,7,1762,35020,371,6420,3918,90303,55,640,6106,132383
4958,Decatur City of,AL,1993,8,1943,38753,394,6839,3753,87987,50,625,6140,134204
4958,Decatur City of,AL,1993,9,1892,37677,373,6459,3505,87512,54,592,5824,132240
4958,Decatur City of,AL,1993,10,1151,22694,267,4548,3277,81963,53,585,4748,109790
4958,Decatur City of,AL,1993,11,1192,23519,246,4166,3270,78199,53,581,4761,106465
4958,Decatur City of,AL,1993,12,1446,28644,260,4416,3037,75702,52,566,4795,109328
5027,Delmarva Power & Light Co,DE,1993,1,16308,208594,11720,186869,9868,219561,382,3100,38278,618124
5027,Delmarva Power & Light Co,MD,1993,1,9043,118677,5291,73779,1346,24342,138,996,15818,217794
5027,Delmarva Power & Light Co,DE,1993,2,15848,203956,11635,180938,10172,230067,392,3048,38047,618009
5027,Delmarva Power & Light Co,MD,1993,2,9381,119645,5558,75408,1439,25111,141,994,16519,221158
5027,Delmarva Power & Light Co,DE,1993,3,16218,209901,12087,194635,10531,238195,384,3095,39220,645826
5027,Delmarva Power & Light Co,MD,1993,3,9980,128188,5818,78584,1452,25255,140,986,17390,233013
5027,Delmarva Power & Light Co,DE,1993,4,13665,167383,11218,172965,9872,224914,388,3057,35143,568319
5027,Delmarva Power & Light Co,MD,1993,4,8125,98917,5354,70693,1458,25770,142,986,15079,196366
5027,Delmarva Power & Light Co,DE,1993,5,11290,128703,10778,163521,10038,231131,411,3820,32517,527175
5027,Delmarva Power & Light Co,MD,1993,5,6076,67865,5209,67921,1433,25019,145,985,12863,161790
5027,Delmarva Power & Light Co,DE,1993,6,14085,143263,13996,180101,11319,243118,434,4150,39834,570632
5027,Delmarva Power & Light Co,MD,1993,6,6418,69041,6538,78104,1667,26475,145,984,14768,174604
5027,Delmarva Power & Light Co,DE,1993,7,21840,225144,15646,209239,11739,245838,402,3280,49627,683501
5027,Delmarva Power & Light Co,MD,1993,7,9935,110856,7729,97209,1757,29063,144,984,19565,238112
5027,Delmarva Power & Light Co,DE,1993,8,21241,217476,15510,205853,11610,249284,395,2967,48756,675580
5027,Delmarva Power & Light Co,MD,1993,8,10729,120003,7917,99951,1824,30361,144,985,20614,251300
5027,Delmarva Power & Light Co,DE,1993,9,21834,218886,16373,218088,12237,261905,406,2980,50850,701859
5027,Delmarva Power & Light Co,MD,1993,9,10420,116418,8018,103450,1807,29527,144,987,20389,250382
5027,Delmarva Power & Light Co,DE,1993,10,12582,133725,12468,172433,10641,246756,440,3911,36131,556825
5027,Delmarva Power & Light Co,MD,1993,10,6295,71629,5807,77946,1519,27342,145,987,13766,177904
5027,Delmarva Power & Light Co,DE,1993,11,12699,145734,10468,166335,10599,245662,403,3051,34169,560782
5027,Delmarva Power & Light Co,MD,1993,11,6442,74158,5211,69340,1424,24977,145,985,13222,169460
5027,Delmarva Power & Light Co,DE,1993,12,15087,177429,11818,179178,10656,241675,432,3105,37993,601387
5027,Delmarva Power & Light Co,MD,1993,12,8045,97148,5411,72196,1373,23888,145,987,14974,194219
5070,Delaware Electric Coop Inc,DE,1993,1,4135,47034,458,5545,56,908,40,353,4689,53840
5070,Delaware Electric Coop Inc,DE,1993,2,4082,46356,445,5378,58,944,42,362,4627,53040
5070,Delaware Electric Coop Inc,DE,1993,3,4388,50363,482,5919,55,881,43,377,4968,57540
5070,Delaware Electric Coop Inc,DE,1993,4,3640,40430,437,5297,56,934,40,339,4173,47000
5070,Delaware Electric Coop Inc,DE,1993,5,2881,30434,416,4888,52,836,37,294,3386,36452
5070,Delaware Electric Coop Inc,DE,1993,6,3350,32330,550,5920,54,899,39,302,3993,39451
5070,Delaware Electric Coop Inc,DE,1993,7,4879,48774,694,7712,46,742,43,349,5662,57577
5070,Delaware Electric Coop Inc,DE,1993,8,4949,49816,745,8411,51,858,44,356,5789,59441
5070,Delaware Electric Coop Inc,DE,1993,9,4529,45317,700,7772,50,844,42,332,5321,54265
5070,Delaware Electric Coop Inc,DE,1993,10,3066,33062,510,6259,48,796,37,299,3661,40416
5070,Delaware Electric Coop Inc,DE,1993,11,3196,34903,441,5312,52,894,38,304,3727,41413
5070,Delaware Electric Coop Inc,DE,1993,12,3628,40700,445,5364,49,786,40,334,4162,47184
5109,Detroit Edison Co,MI,1993,1,105779,1120728,71728,703479,92296,1534344,6263,69805,276066,3428356
5109,Detroit Edison Co,MI,1993,2,91492,987157,76809,753948,94030,1449916,6333,61305,268664,3252326
5109,Detroit Edison Co,MI,1993,3,92539,1000278,79464,774867,103633,1658189,6629,68641,282265,3501975
5109,Detroit Edison Co,MI,1993,4,78318,850782,67441,657277,96771,1584692,7017,70787,249547,3163538
5109,Detroit Edison Co,MI,1993,5,74526,811939,74812,726920,99268,1561700,5963,54719,254569,3155278
5109,Detroit Edison Co,MI,1993,6,82211,880938,80093,778031,110993,1771507,6702,66267,279999,3496743
5109,Detroit Edison Co,MI,1993,7,119606,1251204,84006,822439,106628,1751598,7115,77521,317355,3902762
5109,Detroit Edison Co,MI,1993,8,124291,1304652,93118,907762,112948,1775538,7169,75559,337526,4063511
5109,Detroit Edison Co,MI,1993,9,89821,949974,74069,725805,94238,1552710,5852,60044,263980,3288533
5109,Detroit Edison Co,MI,1993,10,78038,843555,79117,767999,106034,1651464,6765,70361,269954,3333379
5109,Detroit Edison Co,MI,1993,11,83518,905179,72482,705808,100358,1638762,6322,66525,262680,3316274
5109,Detroit Edison Co,MI,1993,12,105485,1125955,78805,773610,99183,1585960,6457,68876,289930,3554401
5335,City of Dover,DE,1993,1,1106,12405,1144,12979,927,14708,73,746,3250,40838
5335,City of Dover,DE,1993,2,1146,12898,1204,13825,981,15665,82,849,3413,43237
5335,City of Dover,DE,1993,3,1102,12388,1170,13105,901,13754,90,938,3263,40185
5335,City of Dover,DE,1993,4,1028,11459,1162,13163,956,15146,87,905,3233,40673
5335,City of Dover,DE,1993,5,822,8926,1143,12644,946,14666,69,704,2980,36940
5335,City of Dover,DE,1993,6,950,9855,1392,14780,1476,17821,80,765,3898,43221
5335,City of Dover,DE,1993,7,1439,15294,1528,16362,1249,17733,83,794,4299,50183
5335,City of Dover,DE,1993,8,1678,17967,1678,18538,1444,21776,101,982,4901,59263
5335,City of Dover,DE,1993,9,1544,16290,1621,17770,1313,18755,90,874,4568,53689
5335,City of Dover,DE,1993,10,1041,10824,1316,13663,1101,15693,82,714,3540,40894
5335,City of Dover,DE,1993,11,855,9313,1135,12744,994,15604,70,717,3054,38378
5335,City of Dover,DE,1993,12,1012,11228,1135,12826,1044,16603,75,777,3266,41434
5399,Duck River Elec Member Corp,TN,1993,1,4141,68267,1341,19396,296,6575,64,848,5842,95086
5399,Duck River Elec Member Corp,TN,1993,2,3859,63386,1380,20924,323,7463,65,845,5627,92618
5399,Duck River Elec Member Corp,TN,1993,3,4127,68024,1404,20376,320,6792,65,852,5916,96044
5399,Duck River Elec Member Corp,TN,1993,4,3325,54138,1331,19246,340,7299,66,869,5062,81552
5399,Duck River Elec Member Corp,TN,1993,5,2466,39275,1284,18243,344,7534,68,901,4162,65953
5399,Duck River Elec Member Corp,TN,1993,6,2747,43064,1298,19036,373,8115,68,907,4486,71122
5399,Duck River Elec Member Corp,TN,1993,7,3861,62313,1427,21379,346,7930,68,905,5702,92527
5399,Duck River Elec Member Corp,TN,1993,8,3940,63670,1480,22468,472,9488,68,907,5960,96533
5399,Duck River Elec Member Corp,TN,1993,9,3672,59012,1539,23581,462,9139,68,891,5741,92623
5399,Duck River Elec Member Corp,TN,1993,10,2579,40104,1309,19020,405,8766,68,888,4361,68778
5399,Duck River Elec Member Corp,TN,1993,11,3116,49378,1333,19567,451,9357,69,913,4969,79215
5399,Duck River Elec Member Corp,TN,1993,12,3805,61268,1287,18700,430,8939,68,882,5590,89789
5416,Duke Power Co,NC,1993,1,102137,1428770,59916,1055565,49901,1144768,1318,15405,213272,3644508
5416,Duke Power Co,SC,1993,1,33456,459324,18091,286630,33153,827253,279,3780,84979,1576987
5416,Duke Power Co,NC,1993,2,92783,1290829,57143,983827,52418,1235855,1314,15270,203658,3525781
5416,Duke Power Co,SC,1993,2,29923,410770,17254,267456,34041,868906,276,3687,81494,1550819
5416,Duke Power Co,NC,1993,3,99278,1388036,60200,1053613,56873,1367232,1329,15525,217680,3824406
5416,Duke Power Co,SC,1993,3,32045,440687,17700,275877,34886,908161,280,3846,84911,1628571
5416,Duke Power Co,NC,1993,4,80901,1105082,58868,1033757,55655,1338966,1327,15410,196751,3493215
5416,Duke Power Co,SC,1993,4,26484,361711,17685,276960,36673,940520,279,3810,81121,1583001
5416,Duke Power Co,NC,1993,5,64825,857363,57287,1000523,56558,1353304,1325,15341,179995,3226531
5416,Duke Power Co,SC,1993,5,21025,283432,17144,270466,36469,957370,279,3778,74917,1515046
5416,Duke Power Co,NC,1993,6,76503,1027402,66586,1154364,72332,1580622,1336,15355,216757,3777743
5416,Duke Power Co,SC,1993,6,25344,342996,19551,308322,46191,1070398,302,4013,91388,1725729
5416,Duke Power Co,NC,1993,7,108101,1455359,76029,1209125,70161,1365888,1335,15445,255626,4045817
5416,Duke Power Co,SC,1993,7,36230,501595,23076,343945,46141,978215,312,4216,105759,1827971
5416,Duke Power Co,NC,1993,8,108622,1457509,79235,1280946,77022,1592568,1354,15468,266233,4346491
5416,Duke Power Co,SC,1993,8,36669,507284,23682,359815,50022,1113811,304,4098,110677,1985008
5416,Duke Power Co,NC,1993,9,101077,1363706,79436,1309907,75168,1559568,1353,15650,257034,4248831
5416,Duke Power Co,SC,1993,9,33417,467238,23654,361721,47601,1038769,301,4011,104973,1871739
5416,Duke Power Co,NC,1993,10,70203,935935,67921,1119597,61156,1413910,1343,15433,200623,3484875
5416,Duke Power Co,SC,1993,10,22041,313794,20008,306770,39026,975992,284,3949,81359,1600505
5416,Duke Power Co,NC,1993,11,72731,980374,57357,986615,54679,1301291,1349,15591,186116,3283871
5416,Duke Power Co,SC,1993,11,23050,317096,16901,265264,35001,926237,279,3833,75231,1512430
5416,Duke Power Co,NC,1993,12,95836,1333274,61098,1098346,56539,1388050,1373,15978,214846,3835648
5416,Duke Power Co,SC,1993,12,31491,434958,18303,294138,36310,950807,293,4021,86397,1683924
5487,Duquesne Light Company,PA,1993,1,37251,306569,37465,441633,16033,254373,1437,5944,92186,1008519
5487,Duquesne Light Company,PA,1993,2,34504,283803,38029,444065,15963,252773,1455,5941,89951,986582
5487,Duquesne Light Company,PA,1993,3,33595,276083,37983,448967,16555,264277,1423,5908,89556,995235
5487,Duquesne Light Company,PA,1993,4,29148,232423,36685,415708,15145,245107,1427,5962,82405,899200
5487,Duquesne Light Company,PA,1993,5,27272,213567,37076,419637,15480,257049,1404,5940,81232,896193
5487,Duquesne Light Company,PA,1993,6,29764,231764,40803,463657,15704,262765,1411,5945,87682,964131
5487,Duquesne Light Company,PA,1993,7,40771,335407,43846,527102,15497,253909,1411,5943,101525,1122361
5487,Duquesne Light Company,PA,1993,8,37779,302387,43232,508479,15759,257966,1412,5945,98182,1074777
5487,Duquesne Light Company,PA,1993,9,38720,310682,44099,521246,15188,239948,1421,5950,99428,1077826
5487,Duquesne Light Company,PA,1993,10,28349,219725,37850,429558,15006,247422,1414,5955,82619,902660
5487,Duquesne Light Company,PA,1993,11,30088,239870,36441,428077,15220,252641,1415,5962,83164,926550
5487,Duquesne Light Company,PA,1993,12,33503,278228,36270,441984,15319,258237,1399,5923,86491,984372
5574,East Central Electric Assn,MN,1993,1,2054,27967,797,12324,173,3078,13,120,3037,43489
5574,East Central Electric Assn,MN,1993,2,1896,25676,833,10759,189,3721,13,120,2931,40276
5574,East Central Electric Assn,MN,1993,3,1758,23619,690,11408,171,3636,12,119,2631,38782
5574,East Central Electric Assn,MN,1993,4,2119,26251,821,12105,168,3469,12,119,3120,41944
5574,East Central Electric Assn,MN,1993,5,1527,19762,761,10788,184,3482,12,119,2484,34151
5574,East Central Electric Assn,MN,1993,6,1449,18119,799,11490,165,3398,12,119,2425,33126
5574,East Central Electric Assn,MN,1993,7,1510,18781,996,15138,174,3735,12,119,2692,37773
5574,East Central Electric Assn,MN,1993,8,1557,19444,678,12696,175,3689,12,118,2422,35947
5574,East Central Electric Assn,MN,1993,9,1889,23860,858,12849,175,3650,12,114,2934,40473
5574,East Central Electric Assn,MN,1993,10,1693,21924,787,11818,186,4105,13,118,2679,37965
5574,East Central Electric Assn,MN,1993,11,1664,21714,794,11551,160,3350,13,118,2631,36733
5574,East Central Electric Assn,MN,1993,12,1833,24447,876,13229,170,3922,12,119,2891,41717
5701,El Paso Electric Co,NM,1993,1,3130,32030,1718,20579,215,2851,1752,26914,6815,82374
5701,El Paso Electric Co,NM,1993,2,2833,26641,1838,18460,235,2902,1957,26091,6863,74094
5701,El Paso Electric Co,NM,1993,3,2568,26974,1655,21267,230,3661,1796,29861,6249,81763
5701,El Paso Electric Co,NM,1993,4,2457,24610,1962,22946,236,3368,1954,28235,6609,79159
5701,El Paso Electric Co,NM,1993,5,2752,23171,2284,23286,266,3315,2365,28858,7667,78630
5701,El Paso Electric Co,NM,1993,6,2865,26930,2348,28462,229,3459,2305,35879,7747,94730
5701,El Paso Electric Co,NM,1993,7,2752,23171,2284,23286,266,3315,2365,28858,7667,78630
5701,El Paso Electric Co,NM,1993,8,3711,32611,2480,30236,239,2977,2309,34146,8739,99970
5701,El Paso Electric Co,NM,1993,9,3134,30622,2226,27529,263,3940,2222,33385,7845,95476
5701,El Paso Electric Co,NM,1993,10,2772,25319,2215,24065,272,3734,2208,29472,7467,82590
5701,El Paso Electric Co,NM,1993,11,2774,24983,1914,21069,268,3921,2034,29700,6990,79673
5701,El Paso Electric Co,NM,1993,12,3390,31225,1957,22565,256,3870,1939,28975,7542,86635
5748,Electric Energy Inc,KY,1993,1,0,0,0,0,19824,1228538,0,0,19824,1228538
5748,Electric Energy Inc,KY,1993,2,0,0,0,0,18371,1056662,0,0,18371,1056662
5748,Electric Energy Inc,KY,1993,3,0,0,0,0,36141,1113913,0,0,36141,1113913
5748,Electric Energy Inc,KY,1993,4,0,0,0,0,19032,1116984,0,0,19032,1116984
5748,Electric Energy Inc,KY,1993,5,0,0,0,0,19868,1176746,0,0,19868,1176746
5748,Electric Energy Inc,KY,1993,6,0,0,0,0,17939,1051141,0,0,17939,1051141
5748,Electric Energy Inc,KY,1993,7,0,0,0,0,15449,690235,0,0,15449,690235
5748,Electric Energy Inc,KY,1993,8,0,0,0,0,14254,607819,0,0,14254,607819
5748,Electric Energy Inc,KY,1993,9,0,0,0,0,14426,723491,0,0,14426,723491
5748,Electric Energy Inc,KY,1993,10,0,0,0,0,21098,1009036,0,0,21098,1009036
5748,Electric Energy Inc,KY,1993,11,0,0,0,0,22077,1046311,0,0,22077,1046311
5748,Electric Energy Inc,KY,1993,12,0,0,0,0,17720,1107218,0,0,17720,1107218
5860,Empire District Electric Co,MO,1993,1,5579,112343,3505,69724,1708,44512,229,6240,11021,232819
5860,Empire District Electric Co,MO,1993,2,4761,93278,3254,63342,1762,46536,209,5345,9986,208501
5860,Empire District Electric Co,MO,1993,3,4807,94810,3236,64226,1881,51154,216,5590,10140,215780
5860,Empire District Electric Co,MO,1993,4,3814,72863,3041,59940,1846,49706,219,5525,8920,188034
5860,Empire District Electric Co,MO,1993,5,3345,58770,3280,63805,1980,53438,207,5022,8812,181035
5860,Empire District Electric Co,MO,1993,6,4555,76055,3967,73616,2225,59755,237,5402,10984,214828
5860,Empire District Electric Co,MO,1993,7,7127,120071,4806,88345,2203,58959,263,6167,14399,273542
5860,Empire District Electric Co,MO,1993,8,7328,125188,4843,89412,2285,61004,264,6263,14720,281867
5860,Empire District Electric Co,MO,1993,9,4385,72416,3607,66085,1985,53216,254,6170,10231,197887
5860,Empire District Electric Co,MO,1993,10,3715,64241,3974,75092,1980,52106,231,5927,9900,197366
5860,Empire District Electric Co,MO,1993,11,4742,91956,3651,72265,2016,54792,209,5480,10618,224493
5860,Empire District Electric Co,MO,1993,12,5183,105018,3711,75374,1933,52217,216,5784,11043,238393
6129,Fairbanks City of,AK,1993,1,265,2828,985,9745,0,0,107,1143,1357,13716
6129,Fairbanks City of,AK,1993,2,278,2999,917,9085,0,0,112,1174,1307,13258
6129,Fairbanks City of,AK,1993,3,258,2768,911,8833,0,0,103,1024,1272,12625
6129,Fairbanks City of,AK,1993,4,207,2113,892,8675,0,0,102,1038,1201,11826
6129,Fairbanks City of,AK,1993,5,183,1914,866,8510,0,0,106,1129,1155,11553
6129,Fairbanks City of,AK,1993,6,175,1733,854,8019,0,0,91,923,1120,10675
6129,Fairbanks City of,AK,1993,7,180,1775,825,8364,0,0,81,776,1086,10915
6129,Fairbanks City of,AK,1993,8,182,1800,918,8794,0,0,88,885,1188,11479
6129,Fairbanks City of,AK,1993,9,202,2056,947,9326,0,0,89,921,1238,12303
6129,Fairbanks City of,AK,1993,10,194,1936,896,8701,0,0,87,896,1177,11533
6129,Fairbanks City of,AK,1993,11,176,1713,775,7119,0,0,67,645,1018,9477
6129,Fairbanks City of,AK,1993,12,259,2761,985,10019,0,0,91,936,1335,13716
6235,Fayetteville Public Works Comm,NC,1993,1,5348,71237,2707,39022,1621,28960,335,4247,10011,143466
6235,Fayetteville Public Works Comm,NC,1993,2,4880,64092,2624,37058,1806,32166,334,4117,9644,137433
6235,Fayetteville Public Works Comm,NC,1993,3,5513,73277,2789,40632,1743,30314,370,4839,10415,149062
6235,Fayetteville Public Works Comm,NC,1993,4,4166,54104,2580,36966,1815,33004,367,4639,8928,128713
6235,Fayetteville Public Works Comm,NC,1993,5,3203,41988,2416,36485,1776,34606,345,4430,7740,117509
6235,Fayetteville Public Works Comm,NC,1993,6,4015,54568,2834,45380,1803,33624,369,4921,9021,138493
6235,Fayetteville Public Works Comm,NC,1993,7,5759,79512,3401,56001,1914,36109,383,5252,11457,176874
6235,Fayetteville Public Works Comm,NC,1993,8,6156,85093,3310,53572,1936,36672,380,5149,11782,180486
6235,Fayetteville Public Works Comm,NC,1993,9,5357,72124,3337,52529,1858,33439,358,4523,10910,162615
6235,Fayetteville Public Works Comm,NC,1993,10,4093,53730,2979,46328,1803,33259,359,4683,9234,138000
6235,Fayetteville Public Works Comm,NC,1993,11,3521,45829,2565,37796,1674,30795,364,4939,8124,119359
6235,Fayetteville Public Works Comm,NC,1993,12,4286,58412,2610,39581,1577,29494,364,5106,8837,132593
6342,First Electric Coop Corp,AR,1993,1,4117,56585,417,8212,656,21167,82,1189,5272,87153
6342,First Electric Coop Corp,AR,1993,2,3904,53369,645,21566,368,6936,69,1003,4986,82874
6342,First Electric Coop Corp,AR,1993,3,3718,50096,384,7626,634,19625,79,1088,4815,78435
6342,First Electric Coop Corp,AR,1993,4,3587,45743,417,7159,713,22287,93,1340,4810,76529
6342,First Electric Coop Corp,AR,1993,5,2956,37006,419,7933,657,21654,136,1919,4168,68512
6342,First Electric Coop Corp,AR,1993,6,3623,42053,611,8072,713,22417,362,4491,5309,77033
6342,First Electric Coop Corp,AR,1993,7,5256,64145,695,9282,607,18369,680,9661,7238,101457
6342,First Electric Coop Corp,AR,1993,8,6362,78412,775,10006,714,23469,808,10821,8659,122708
6342,First Electric Coop Corp,AR,1993,9,5479,67598,802,10964,716,23035,498,6149,7495,107746
